identifier,title,price,description,category,image_urls,variation_titles,name_variations,variations_price,id
b43dee0feb1b4507ec867d6cea91a952614fe694caed34447e491e0663f0ebbc,Dhungree for Butter Lamps,Medium -  43.75," Batti/Cotton sticks for Chimi. 1 bundle contains about 50 Battis. Size In inches Small 2.2"" Medium
3.1""",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dhungree_2_1024x1024.jpg?v=1671039992, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Dhungree_3ca4bfe3-b95e-4b62-b0d2-507d3bf15a11_1024x1024.jpg?v=1671039992",Size,Medium  ,43.75,44747206951158
91cdfdf4991fd59b9fa63d8b9053b72510cf56608030c652ef7e2a450603d761,Brass Butter Lamp,XS -  138.25," Size chart of Chimi (Height x Diameter) XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2"" No. 4 L
3"" x 2.4"" No. 5 XL 3.1""x 2.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BrassButterLampinsetof108-1_2_3_4_5_6-01-01_1024x1024.jpg?v=1600874946, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_1024x1024.png?v=1633231638, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_1024x1024.png?v=1633231928",Size,XS  ,138.25,36560918937757
91cdfdf4991fd59b9fa63d8b9053b72510cf56608030c652ef7e2a450603d761,Brass Butter Lamp,S -  155.75," Size chart of Chimi (Height x Diameter) XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2"" No. 4 L
3"" x 2.4"" No. 5 XL 3.1""x 2.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BrassButterLampinsetof108-1_2_3_4_5_6-01-01_1024x1024.jpg?v=1600874946, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_1024x1024.png?v=1633231638, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_1024x1024.png?v=1633231928",Size,S  ,155.75,36560918970525
91cdfdf4991fd59b9fa63d8b9053b72510cf56608030c652ef7e2a450603d761,Brass Butter Lamp,M -  173.25," Size chart of Chimi (Height x Diameter) XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2"" No. 4 L
3"" x 2.4"" No. 5 XL 3.1""x 2.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BrassButterLampinsetof108-1_2_3_4_5_6-01-01_1024x1024.jpg?v=1600874946, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_1024x1024.png?v=1633231638, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_1024x1024.png?v=1633231928",Size,M  ,173.25,36560919003293
91cdfdf4991fd59b9fa63d8b9053b72510cf56608030c652ef7e2a450603d761,Brass Butter Lamp,L -  208.25," Size chart of Chimi (Height x Diameter) XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2"" No. 4 L
3"" x 2.4"" No. 5 XL 3.1""x 2.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BrassButterLampinsetof108-1_2_3_4_5_6-01-01_1024x1024.jpg?v=1600874946, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_1024x1024.png?v=1633231638, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_1024x1024.png?v=1633231928",Size,L  ,208.25,36560919036061
91cdfdf4991fd59b9fa63d8b9053b72510cf56608030c652ef7e2a450603d761,Brass Butter Lamp,XL -  243.25," Size chart of Chimi (Height x Diameter) XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2"" No. 4 L
3"" x 2.4"" No. 5 XL 3.1""x 2.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BrassButterLampinsetof108-1_2_3_4_5_6-01-01_1024x1024.jpg?v=1600874946, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_1024x1024.png?v=1633231638, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_1024x1024.png?v=1633231928",Size,XL  ,243.25,42569523298550
01cbcb0b4887d881c103f14fe49f42b8bbc2fdce6f57ad09ad3649b0cd783f23,Copper Butter Lamp with Brass Carving,XS -  873.25," Chimi Size chart (Height x Diameter) XS 3.8"" x 2.8"" S 4.5"" x 3"" M 6.3"" x 4"" L 6.7"" x 4.7"" XL 9"" x
6"" *approximately",Butter-lamps,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/CopperButterLampwithBrassCarving-4_5_6_7_9_12inches_1024x1024.jpg?v=1647094448,Size,XS  ,873.25,36318065557661
01cbcb0b4887d881c103f14fe49f42b8bbc2fdce6f57ad09ad3649b0cd783f23,Copper Butter Lamp with Brass Carving,"S -  1,485.75"," Chimi Size chart (Height x Diameter) XS 3.8"" x 2.8"" S 4.5"" x 3"" M 6.3"" x 4"" L 6.7"" x 4.7"" XL 9"" x
6"" *approximately",Butter-lamps,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/CopperButterLampwithBrassCarving-4_5_6_7_9_12inches_1024x1024.jpg?v=1647094448,Size,S  ,"1,485.75",36318065590429
01cbcb0b4887d881c103f14fe49f42b8bbc2fdce6f57ad09ad3649b0cd783f23,Copper Butter Lamp with Brass Carving,"M -  1,835.75"," Chimi Size chart (Height x Diameter) XS 3.8"" x 2.8"" S 4.5"" x 3"" M 6.3"" x 4"" L 6.7"" x 4.7"" XL 9"" x
6"" *approximately",Butter-lamps,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/CopperButterLampwithBrassCarving-4_5_6_7_9_12inches_1024x1024.jpg?v=1647094448,Size,M  ,"1,835.75",36318065623197
01cbcb0b4887d881c103f14fe49f42b8bbc2fdce6f57ad09ad3649b0cd783f23,Copper Butter Lamp with Brass Carving,"L -  2,098.25"," Chimi Size chart (Height x Diameter) XS 3.8"" x 2.8"" S 4.5"" x 3"" M 6.3"" x 4"" L 6.7"" x 4.7"" XL 9"" x
6"" *approximately",Butter-lamps,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/CopperButterLampwithBrassCarving-4_5_6_7_9_12inches_1024x1024.jpg?v=1647094448,Size,L  ,"2,098.25",36318065655965
01cbcb0b4887d881c103f14fe49f42b8bbc2fdce6f57ad09ad3649b0cd783f23,Copper Butter Lamp with Brass Carving,"XL -  3,060.75"," Chimi Size chart (Height x Diameter) XS 3.8"" x 2.8"" S 4.5"" x 3"" M 6.3"" x 4"" L 6.7"" x 4.7"" XL 9"" x
6"" *approximately",Butter-lamps,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/CopperButterLampwithBrassCarving-4_5_6_7_9_12inches_1024x1024.jpg?v=1647094448,Size,XL  ,"3,060.75",36318065688733
b2e9418ad8722e23a0f1422f2be81cb758a520e8e6588ba89ca060085464cc75,Stand for Butter Lamp,"Small -  2,623.25"," Chimi Stand Size chart Small 11"" Medium 16"" Large 20"" *approximately Color options are Pink, Silver
& Blue. Based on availability we'll ship.",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03333-01-01_53b351cc-6721-4a98-8f4c-cfc7522def2c-removebg-preview_1024x1024.png?v=1636635144, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03335-01-removebg-preview_1024x1024.png?v=1636635145",Size,Small  ,"2,623.25",36505222480029
b2e9418ad8722e23a0f1422f2be81cb758a520e8e6588ba89ca060085464cc75,Stand for Butter Lamp,"Medium -  3,935.75"," Chimi Stand Size chart Small 11"" Medium 16"" Large 20"" *approximately Color options are Pink, Silver
& Blue. Based on availability we'll ship.",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03333-01-01_53b351cc-6721-4a98-8f4c-cfc7522def2c-removebg-preview_1024x1024.png?v=1636635144, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03335-01-removebg-preview_1024x1024.png?v=1636635145",Size,Medium  ,"3,935.75",36505222545565
b2e9418ad8722e23a0f1422f2be81cb758a520e8e6588ba89ca060085464cc75,Stand for Butter Lamp,"Large -  4,810.75"," Chimi Stand Size chart Small 11"" Medium 16"" Large 20"" *approximately Color options are Pink, Silver
& Blue. Based on availability we'll ship.",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03333-01-01_53b351cc-6721-4a98-8f4c-cfc7522def2c-removebg-preview_1024x1024.png?v=1636635144, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/DSC03335-01-removebg-preview_1024x1024.png?v=1636635145",Size,Large  ,"4,810.75",36505222578333
c7c4e92e838aef5702aec4fccb962f54cb87e8cd333fe28f7599b7c4e1282ef2,Brass Butter Lamp with Silver Colour Polish,"Default Title -  1,748.25"," Chimi Height ~ 6"" (approximately)",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Posts_1024x1024.png?v=1633232105, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Name-BrassButterLampwithSilverColourPolish_Filter-_Dimension-_h5.5in_Price-400HSN-7418_GST-12_Quantity-10_Category-ButterLamp_Pic2_-01_1024x1024.jpg?v=1633232132, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Name-BrassButterLampwithSilverColourPolish_Filter-_Dimension-_h5.5in_Price-400HSN-7418_GST-12_Quantity-10_Category-ButterLamp_Pic1_-01_1024x1024.jpg?v=1633232132, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/IMG-20210212-WA0007-removebg-preview_1024x1024.png?v=1633232106",Size,Default Title  ,"1,748.25",36830603935901
2ee66643f050b7d5880640d947633480e6ad62f73fe925f238e35123a2de7ec4,Brass Japani Butter Lamp with Silver Colour Polish,"Small -  1,398.25"," Chimi Size chart (Height x Diameter) Small 4.5"" x 3.2"" Medium 5.5"" x 3.5"" Large 6"" x 4""
*approximately",Butter-lamps,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BrassJapaniButterLampwithSilverColourPolish-4_5_6_7_9_12inches-01-01_1024x1024.jpg?v=1600874768,Size,Small  ,"1,398.25",36317943005341
2ee66643f050b7d5880640d947633480e6ad62f73fe925f238e35123a2de7ec4,Brass Japani Butter Lamp with Silver Colour Polish,"Medium -  1,660.75"," Chimi Size chart (Height x Diameter) Small 4.5"" x 3.2"" Medium 5.5"" x 3.5"" Large 6"" x 4""
*approximately",Butter-lamps,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BrassJapaniButterLampwithSilverColourPolish-4_5_6_7_9_12inches-01-01_1024x1024.jpg?v=1600874768,Size,Medium  ,"1,660.75",36317943038109
2ee66643f050b7d5880640d947633480e6ad62f73fe925f238e35123a2de7ec4,Brass Japani Butter Lamp with Silver Colour Polish,"Large -  1,923.25"," Chimi Size chart (Height x Diameter) Small 4.5"" x 3.2"" Medium 5.5"" x 3.5"" Large 6"" x 4""
*approximately",Butter-lamps,http://cdn.shopify.com/s/files/1/0481/5326/4285/products/BrassJapaniButterLampwithSilverColourPolish-4_5_6_7_9_12inches-01-01_1024x1024.jpg?v=1600874768,Size,Large  ,"1,923.25",36317943070877
cab0d951a2437b9586af491bfcd9dbe9e508e246683a2411f385395f804466c6,Brass Butter Lamp (Set of 108),"XS -  13,998.25"," Size of Chimi (Height x Diameter) & Weight chart XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2""
No. 4 L 3"" x 2.4"" No. 5 XL 3.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Butter_Lamp_1024x1024.jpg?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_3eb39aa0-8572-44dc-9f96-9130119bc44a_1024x1024.png?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_d19ad708-a425-4db1-bf9e-df2c6df26c94_1024x1024.png?v=1647094268",Size,XS  ,"13,998.25",36727955554461
cab0d951a2437b9586af491bfcd9dbe9e508e246683a2411f385395f804466c6,Brass Butter Lamp (Set of 108),"S -  15,748.25"," Size of Chimi (Height x Diameter) & Weight chart XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2""
No. 4 L 3"" x 2.4"" No. 5 XL 3.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Butter_Lamp_1024x1024.jpg?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_3eb39aa0-8572-44dc-9f96-9130119bc44a_1024x1024.png?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_d19ad708-a425-4db1-bf9e-df2c6df26c94_1024x1024.png?v=1647094268",Size,S  ,"15,748.25",36727955587229
cab0d951a2437b9586af491bfcd9dbe9e508e246683a2411f385395f804466c6,Brass Butter Lamp (Set of 108),"M -  17,498.25"," Size of Chimi (Height x Diameter) & Weight chart XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2""
No. 4 L 3"" x 2.4"" No. 5 XL 3.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Butter_Lamp_1024x1024.jpg?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_3eb39aa0-8572-44dc-9f96-9130119bc44a_1024x1024.png?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_d19ad708-a425-4db1-bf9e-df2c6df26c94_1024x1024.png?v=1647094268",Size,M  ,"17,498.25",36727955619997
cab0d951a2437b9586af491bfcd9dbe9e508e246683a2411f385395f804466c6,Brass Butter Lamp (Set of 108),"L -  20,998.25"," Size of Chimi (Height x Diameter) & Weight chart XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2""
No. 4 L 3"" x 2.4"" No. 5 XL 3.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Butter_Lamp_1024x1024.jpg?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_3eb39aa0-8572-44dc-9f96-9130119bc44a_1024x1024.png?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_d19ad708-a425-4db1-bf9e-df2c6df26c94_1024x1024.png?v=1647094268",Size,L  ,"20,998.25",36727955652765
cab0d951a2437b9586af491bfcd9dbe9e508e246683a2411f385395f804466c6,Brass Butter Lamp (Set of 108),"XL -  24,498.25"," Size of Chimi (Height x Diameter) & Weight chart XS 2"" x 1.8"" No. 2 S 2.3"" x 2"" No. 3 M 2.5"" x 2.2""
No. 4 L 3"" x 2.4"" No. 5 XL 3.5"" No. 6 *approximately",Butter-lamps,"http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Butter_Lamp_1024x1024.jpg?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Photo_from_Folk_Bazar__1_-removebg-preview_3eb39aa0-8572-44dc-9f96-9130119bc44a_1024x1024.png?v=1647094268, http://cdn.shopify.com/s/files/1/0481/5326/4285/products/Topview_d19ad708-a425-4db1-bf9e-df2c6df26c94_1024x1024.png?v=1647094268",Size,XL  ,"24,498.25",42569534898422
