Lily of the Valley Little Pleasures Vaporizer Oil,Home Fragrance |  Fragrance Oil ,650.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-ly.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-ly.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-ly1.jpg",1691824400603
French Lavender Little Pleasures Vaporizer Oil,Home Fragrance |  Fragrance Oil ,650.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-lv_.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-lv_.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-lv_1.jpg",1691824411353
Lemongrass Ginger Little Pleasures Vaporizer Oil,Home Fragrance |  Fragrance Oil ,650.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-lgi.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-lgi.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-lgi1.jpg",1691824421945
Ivory Musk Little Pleasures Vaporizer Oil Ready-to-Use,Home Fragrance |  Fragrance Oil ,650.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-iv.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-iv.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-iv_1.jpg",1691824431192
Honeysuckle Little Pleasures Vaporizer Oil,Home Fragrance |  Fragrance Oil ,650.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-hs.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-hs.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpvo500-hs_1.jpg",1691824442273
Patchouli Vanilla Organic Goodness Vaporizer Oil,Home Fragrance |  Fragrance Oil ,695.00,,"Content
500 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-pav.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-pav.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-pav_1.jpg",1691824452356
Nagpuri Narangi - Orange Organic Goodness Vaporizer Oil,Home Fragrance |  Fragrance Oil ,695.00,,"Content
500 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-or.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-or.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-or_1.jpg",1691824462588
Dehn Al Oudh - Agarwood Organic Goodness Vaporizer Oil,Home Fragrance |  Fragrance Oil ,695.00,,"Content
500 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-oo_.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-oo_.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-oo_1.jpg",1691824472622
Madurai Jasmine Organic Goodness Vaporizer Oil,Home Fragrance |  Fragrance Oil ,695.00,,"Content
500 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-ja.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-ja.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-ja_1.jpg",1691824483844
Desi Gulab - Rose Organic Goodness Vaporizer Oil,Home Fragrance |  Fragrance Oil ,695.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-gu.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-gu.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-gu_1.jpg",1691824494321
Mysore Chandan - Sandalwood Organic Vaporizer Oil,Home Fragrance |  Fragrance Oil ,695.00,,"Content
500 ml.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-cn.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-cn.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orvo500-cn_1.jpg",1691824504562
Ylang Ylang Pure Essential Oil,Home Fragrance |  Fragrance Oil ,375.00,"This exceptional water soluble oil is a blend of pure, naturally distilled essential oils in cold-pressed base oils of organically grown herbs, to leave your skin supple, silky smooth and hydrated. The Nargis flower infusion in the Forest Essentials After Bath Oil Nargis refreshes the skin while lightly scenting it.



BENEFITS


This nourishing blend softens the skin for an ethereal glow.
This leaves the skin lightly scented with the delicate fragrance of the Kashmiri Nargis.
Free from chemicals, parabens and petrochemicals.
Eco-friendly packaging.","Weight
10.000000
Description
Radiance Ritual: 3 indulgent steps for the perfect at-home facial. Worth ₹3550, now available at an
introductory price of ₹2500
How to Use
Soundarya Club Members can earn up to 95.70 points on the purchase of this product. Know More
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-yy_1_1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-yy_1_1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-yy_2.jpg",1691824515403
Tea Tree Pure Essential Oil,Home Fragrance |  Fragrance Oil ,375.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-ttr.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-ttr.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-ttr_2.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-ttr_1_1.jpg",1691824526694
Rosemary Pure Essential Oil,Home Fragrance |  Fragrance Oil ,375.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-rsm_1_1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-rsm_1_1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-rsm_2.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-rsm_1_1_1.jpg",1691824539847
Neroli Pure Essential Oil,Home Fragrance |  Fragrance Oil ,595.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-ne.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-ne.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-ne_2.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-ne_1_1.jpg",1691824553790
Lavender Pure Essential Oil,Home Fragrance |  Fragrance Oil ,375.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-lv.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-lv.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-lv_2.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-lv_1_1.jpg",1691824567280
Lemongrass Pure Essential Oil,Home Fragrance |  Fragrance Oil ,375.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-gr.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-gr.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-gr_2.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-gr_1_1.jpg",1691824581323
Geranium Pure Essential Oil,Home Fragrance |  Fragrance Oil ,375.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-gnm.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-gnm.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-gnm_2.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-gnm_1_1.jpg",1691824594147
Eucalyptus Pure Essential Oil,Home Fragrance |  Fragrance Oil ,375.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-eut.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-eut.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-eut_2.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lveo10-eut_1_1.jpg",1691824607911
Mysore Chandan - Sandalwood Organic Ambience Aroma Oil,Home Fragrance |  Fragrance Oil ,375.00,"For that delicate, fresh fragrance. Made with love!
Mysore Chandan / Sandalwood / Sandal / Santal. The captivating scent of sandalwood soothes all the senses and relaxes the mind. This fragrance transports you to a blissful state of calm and tranquil.","Weight
0.042000
Content
10 ml highly concentrated premium aroma diffuser oil. Add 4-5 drops to 30 ml. water. Our finest oil
will fill your home, office with the most beautiful and natural fragrance.
Description
Comes in a convenient & easy-to-use 10ml glass amber bottles with easy dispensing euro dropper
(orifice dropper inset in bottle) caps. The bottles are LEAK PROOF and of superior quality.
Story
Organic Goodness It's all about going back to the roots to discover the true joys of life. For the
blissful scent of rose and jasmine will always bring a smile to your lips, the potent goodness of
sandalwood and patchouli will warm your heart, and the freshness of orange transports you back to a
joyous childhood. Going back to these basics, we believe in making beautiful products, rich in
organic ingredients and handmade with love. Together, these herbal products are not only the key to
a healthy organic lifestyle, but also strengthen our bond with our roots with all that is beautiful
and natural.
Ingredients
Organic essential oils. Non-toxic and 100% natural.
How to Use
Add a few drops of this fragrance oil to your diffuser burner or potpourri to have the ambience
smelling absolutely wonderful!
Olfactory Note
Relaxation of Mind and Body | Promotes Sound Sleep | Mood Booster | Reduces Anxiety & Depression |
Calming Properties. USES: The oil can be added to soap base, candle waxes, unscented incense sticks
or cones, baths, bodycare and haircare formulations, aroma diffusers, homemade cleaning products, or
existing unscented products.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-cn.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-cn.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-cn_4.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-cn1.jpg",1691824621361
Madurai Jasmine Agarwood Organic Ambience Aroma Oil,Home Fragrance |  Fragrance Oil ,375.00,"For that delicate, fresh fragrance. Made with love!
Madurai Jasmine / Chameli / Motia / Mogra. Nothing beats the beautiful scent of jasmine blossoms and fresh mogra. Its soft, delicate floral note infuses the ambience with a lovely lingering fresh fragrance.","Weight
0.042000
Content
10 ml highly concentrated premium aroma diffuser oil. Add 4-5 drops to 30 ml. water. Our finest oil
will fill your home, office with the most beautiful and natural fragrance.
Description
Comes in a convenient & easy-to-use 10ml glass amber bottles with easy dispensing euro dropper
(orifice dropper inset in bottle) caps. The bottles are LEAK PROOF and of superior quality.
Story
Organic Goodness It's all about going back to the roots to discover the true joys of life. For the
blissful scent of rose and jasmine will always bring a smile to your lips, the potent goodness of
sandalwood and patchouli will warm your heart, and the freshness of orange transports you back to a
joyous childhood. Going back to these basics, we believe in making beautiful products, rich in
organic ingredients and handmade with love. Together, these herbal products are not only the key to
a healthy organic lifestyle, but also strengthen our bond with our roots with all that is beautiful
and natural.
Ingredients
Organic essential oils. Non-toxic and 100% natural.
How to Use
Add a few drops of this fragrance oil to your diffuser burner or potpourri to have the ambience
smelling absolutely wonderful!
Olfactory Note
Relaxation of Mind and Body | Promotes Sound Sleep | Mood Booster | Reduces Anxiety & Depression |
Calming Properties. USES: The oil can be added to soap base, candle waxes, unscented incense sticks
or cones, baths, bodycare and haircare formulations, aroma diffusers, homemade cleaning products, or
existing unscented products.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-ja.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-ja.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-ja_4.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-ja_1.jpg",1691824637585
Desi Gulab - Rose Organic Ambience Aroma Oil,Home Fragrance |  Fragrance Oil ,375.00,"For that delicate, fresh fragrance. Made with love!
Desi Gulab / Rose. Exquisite organic rose fragrance accentuates the ambience with a subtle and lingering scent. One whiff of this romantic floral note and we are sure you’ll fall in love with it.","Weight
0.042000
Content
10 ml highly concentrated premium aroma diffuser oil. Add 4-5 drops to 30 ml. water. Our finest oil
will fill your home, office with the most beautiful and natural fragrance
Description
Comes in a convenient & easy-to-use 10ml glass amber bottles with easy dispensing euro dropper
(orifice dropper inset in bottle) caps. The bottles are LEAK PROOF and of superior quality.
Story
Organic Goodness It's all about going back to the roots to discover the true joys of life. For the
blissful scent of rose and jasmine will always bring a smile to your lips, the potent goodness of
sandalwood and patchouli will warm your heart, and the freshness of orange transports you back to a
joyous childhood. Going back to these basics, we believe in making beautiful products, rich in
organic ingredients and handmade with love. Together, these herbal products are not only the key to
a healthy organic lifestyle, but also strengthen our bond with our roots with all that is beautiful
and natural.
Ingredients
Organic essential oils. Non-toxic and 100% natural.
How to Use
Add a few drops of this fragrance oil to your diffuser burner or potpourri to have the ambience
smelling absolutely wonderful!
Olfactory Note
Relaxation of Mind and Body | Promotes Sound Sleep | Mood Booster | Reduces Anxiety & Depression |
Calming Properties. USES: The oil can be added to soap base, candle waxes, unscented incense sticks
or cones, baths, bodycare and haircare formulations, aroma diffusers, homemade cleaning products, or
existing unscented products.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-gu.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-gu.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-gu4.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-gu1.jpg",1691824654407
Dehn Al Oudh - Agarwood Organic Ambience Aroma Oil,Home Fragrance |  Fragrance Oil ,375.00,"For that delicate, fresh fragrance. Made with love!
Dehn Al Oudh / Oud / Agarwood / Aloeswood. Its luxurious, rich and heavenly aroma makes this our signature scent. The warm and inviting woody scent of this oudh fragrance is definitely a class apart.","Weight
0.042000
Content
10 ml highly concentrated premium aroma diffuser oil. Add 4-5 drops to 30 ml. water. Our finest oil
will fill your home, office with the most beautiful and natural fragrance.
Description
Comes in a convenient & easy-to-use 10ml glass amber bottles with easy dispensing euro dropper
(orifice dropper inset in bottle) caps. The bottles are LEAK PROOF and of superior quality.
Story
Organic Goodness It's all about going back to the roots to discover the true joys of life. For the
blissful scent of rose and jasmine will always bring a smile to your lips, the potent goodness of
sandalwood and patchouli will warm your heart, and the freshness of orange transports you back to a
joyous childhood. Going back to these basics, we believe in making beautiful products, rich in
organic ingredients and handmade with love. Together, these herbal products are not only the key to
a healthy organic lifestyle, but also strengthen our bond with our roots with all that is beautiful
and natural.
Ingredients
Organic essential oils. Non-toxic and 100% natural.
How to Use
Add a few drops of this fragrance oil to your diffuser burner or potpourri to have the ambience
smelling absolutely wonderful!
Olfactory Note
Relaxation of Mind and Body | Promotes Sound Sleep | Mood Booster | Reduces Anxiety & Depression |
Calming Properties. USES: The oil can be added to soap base, candle waxes, unscented incense sticks
or cones, baths, bodycare and haircare formulations, aroma diffusers, homemade cleaning products, or
existing unscented products.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-oo.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-oo.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-oo_4.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-oo_1.jpg",1691824672041
Nagpuri Narangi - Orange Organic Ambience Aroma Oil,Home Fragrance |  Fragrance Oil ,375.00,"For that delicate, fresh fragrance. Made with love!
Nagpuri Narangi / Orange. This tantalizing citrusy scent of fresh oranges infuses the ambience with its vibrant energy and vitality. Its fragrance works like a charm to uplift and rejuvenate the mind.","Weight
0.042000
Content
10 ml highly concentrated premium aroma diffuser oil. Add 4-5 drops to 30 ml. water. Our finest oil
will fill your home, office with the most beautiful and natural fragrance.
Description
Comes in a convenient & easy-to-use 10ml glass amber bottles with easy dispensing euro dropper
(orifice dropper inset in bottle) caps. The bottles are LEAK PROOF and of superior quality.
Story
Organic Goodness It's all about going back to the roots to discover the true joys of life. For the
blissful scent of rose and jasmine will always bring a smile to your lips, the potent goodness of
sandalwood and patchouli will warm your heart, and the freshness of orange transports you back to a
joyous childhood. Going back to these basics, we believe in making beautiful products, rich in
organic ingredients and handmade with love. Together, these herbal products are not only the key to
a healthy organic lifestyle, but also strengthen our bond with our roots with all that is beautiful
and natural.
Ingredients
Organic essential oils. Non-toxic and 100% natural.
How to Use
Add a few drops of this fragrance oil to your diffuser burner or potpourri to have the ambience
smelling absolutely wonderful!
Olfactory Note
Relaxation of Mind and Body | Promotes Sound Sleep | Mood Booster | Reduces Anxiety & Depression |
Calming Properties. USES: The oil can be added to soap base, candle waxes, unscented incense sticks
or cones, baths, bodycare and haircare formulations, aroma diffusers, homemade cleaning products, or
existing unscented products.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-or.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-or.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-or_4.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orao10-or_1.jpg",1691824689496
