title,price,brand,story_description,category,sub_category,image_urls,size_title,size,description,id
Bright White Funky Printed Super Soft Premium Cotton Designer Shirt,"2,797",Frenchcrown," Story Unleash your inner style maverick with our Bright White Funky Printed Super Soft Premium
Cotton Designer Shirt! Embrace the perfect blend of creativity and comfort as you adorn yourself in
this unique masterpiece. The funky print adds a touch of edgy charm to your look, while the super
soft cotton ensures a luxurious feel all day long. Make a statement with this contemporary classic!",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/8573-RPRT62_1_10417_360x.jpg?v=1690188918, https://frenchcrown.in/cdn/shop/files/8573-RPRT62_1_10417_800x.jpg?v=1690188918, https://frenchcrown.in/cdn/shop/files/8573-RPRT62_2_10417_800x.jpg?v=1690188920, https://frenchcrown.in/cdn/shop/files/8573-RPRT62_4_10417_800x.jpg?v=1690188919, https://frenchcrown.in/cdn/shop/files/8573-RPRT62_5_10417_800x.jpg?v=1690188917, https://frenchcrown.in/cdn/shop/files/8573-RPRT62_6_10417_800x.jpg?v=1690188917, https://frenchcrown.in/cdn/shop/files/8573-RPRT62_7_10417_800x.jpg?v=1690188919, https://frenchcrown.in/cdn/shop/files/8573-RPRT62_8_10417_800x.jpg?v=1690188917, https://frenchcrown.in/cdn/shop/files/8573-RPRT62_10_10417_800x.jpg?v=1690188917",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Unleash your inner style maverick with our Bright White Funky Printed Super Soft Premium Cotton
Designer Shirt! Embrace the perfect blend of creativity and comfort as you adorn yourself in this
unique masterpiece. The funky print adds a touch of edgy charm to your look, while the super soft
cotton ensures a luxurious feel all day long. Make a statement with this contemporary classic!100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1690188918
Timberwolf Green Funky Printed Super Soft Premium Cotton Designer Shirt,"2,797",Frenchcrown," Story Embrace the wilderness with our Timberwolf Green Funky Printed Super Soft Premium Cotton
Designer Shirt, featuring an eye-catching eagle printed design! Crafted from high-quality premium
cotton, this shirt offers both comfort and style. The earthy timberwolf green hue, coupled with the
striking eagle print, creates a trendy and nature-inspired look. Elevate your wardrobe with this
unique and fashionable masterpiece, perfect for expressing your love for the outdoors and embracing
a modern and versatile style.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/8849-BLK-RPRT61_1_10416_360x.jpg?v=1690029158, https://frenchcrown.in/cdn/shop/files/8849-BLK-RPRT61_1_10416_800x.jpg?v=1690029158, https://frenchcrown.in/cdn/shop/files/8849-BLK-RPRT61_2_10416_800x.jpg?v=1690029159, https://frenchcrown.in/cdn/shop/files/8849-BLK-RPRT61_4_10416_800x.jpg?v=1690029159, https://frenchcrown.in/cdn/shop/files/8849-BLK-RPRT61_5_10416_800x.jpg?v=1690029159, https://frenchcrown.in/cdn/shop/files/8849-BLK-RPRT61_6_10416_800x.jpg?v=1690029158, https://frenchcrown.in/cdn/shop/files/8849-BLK-RPRT61_7_10416_800x.jpg?v=1690029158, https://frenchcrown.in/cdn/shop/files/8849-BLK-RPRT61_8_10416_800x.jpg?v=1690029160, https://frenchcrown.in/cdn/shop/files/8849-BLK-RPRT61_9_10416_800x.jpg?v=1690264220",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Embrace the wilderness with our Timberwolf Green Funky Printed Super Soft Premium Cotton Designer
Shirt, featuring an eye-catching eagle printed design! Crafted from high-quality premium cotton,
this shirt offers both comfort and style. The earthy timberwolf green hue, coupled with the striking
eagle print, creates a trendy and nature-inspired look. Elevate your wardrobe with this unique and
fashionable masterpiece, perfect for expressing your love for the outdoors and embracing a modern
and versatile style.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1690029158
Bright White with Beige Embroidered Patchwork Chambray Designer Shirt,"2,497",Frenchcrown," Story Embrace contemporary elegance with our Bright White with Beige Embroidered Patchwork Chambray
Designer Shirt! Crafted from high-quality chambray fabric, this shirt offers both comfort and style.
The timeless combination of bright white with chic beige embroidered patchwork creates a
sophisticated and versatile look. Elevate your wardrobe with this exquisite masterpiece, perfect for
expressing your individuality and embracing a fashion-forward style. Stand out with confidence in
this luxurious and modern designer shirt.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/8126-CC-P188-E140_1_10415_360x.jpg?v=1690029151, https://frenchcrown.in/cdn/shop/files/8126-CC-P188-E140_1_10415_800x.jpg?v=1690029151, https://frenchcrown.in/cdn/shop/files/8126-CC-P188-E140_2_10415_800x.jpg?v=1690029152, https://frenchcrown.in/cdn/shop/files/8126-CC-P188-E140_4_10415_800x.jpg?v=1690029151, https://frenchcrown.in/cdn/shop/files/8126-CC-P188-E140_5_10415_800x.jpg?v=1690029152, https://frenchcrown.in/cdn/shop/files/8126-CC-P188-E140_6_10415_800x.jpg?v=1690029152, https://frenchcrown.in/cdn/shop/files/8126-CC-P188-E140_7_10415_800x.jpg?v=1690029153, https://frenchcrown.in/cdn/shop/files/8126-CC-P188-E140_8_10415_800x.jpg?v=1690029151, https://frenchcrown.in/cdn/shop/files/8126-CC-P188-E140_9_10415_800x.jpg?v=1690264218",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Embrace contemporary elegance with our Bright White with Beige Embroidered Patchwork Chambray
Designer Shirt! Crafted from high-quality chambray fabric, this shirt offers both comfort and style.
The timeless combination of bright white with chic beige embroidered patchwork creates a
sophisticated and versatile look. Elevate your wardrobe with this exquisite masterpiece, perfect for
expressing your individuality and embracing a fashion-forward style. Stand out with confidence in
this luxurious and modern designer shirt.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Chambray weave; This type of fabric is both fine and dense, and it is similar to denim in many ways.
However, a different weaving pattern is used to make chambray, and as a result, this type of fabric
is significantly lighter and more breathable than denim.
Medium weight fabric. Made for all climates.",1690029151
Bright White and Shuttle Gray Striped with Skull Embroidered Patchwork Premium Cotton Designer Kurta Shirt,"1,997",Frenchcrown," Story Embrace beach vibes with our Bright White and Shuttle Gray Striped with Skull Embroidered
Patchwork Premium Cotton Designer Kurta Shirt, perfect for sandy shores and sunny days! Crafted from
high-quality premium cotton, this kurta shirt offers both comfort and style. The dynamic combination
of bright white and shuttle gray stripes, adorned with skull embroidered patchwork, creates a
captivating and trendy look. Elevate your beach style with this unique and fashionable kurta shirt,
perfect for expressing your individuality and embracing a laid-back yet chic beach-ready look.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/9059-KS-RPRT60_1_10414_360x.jpg?v=1690029147, https://frenchcrown.in/cdn/shop/files/9059-KS-RPRT60_1_10414_800x.jpg?v=1690029147, https://frenchcrown.in/cdn/shop/files/9059-KS-RPRT60_2_10414_800x.jpg?v=1690029148, https://frenchcrown.in/cdn/shop/files/9059-KS-RPRT60_4_10414_800x.jpg?v=1690029149, https://frenchcrown.in/cdn/shop/files/9059-KS-RPRT60_5_10414_800x.jpg?v=1690029146, https://frenchcrown.in/cdn/shop/files/9059-KS-RPRT60_6_10414_800x.jpg?v=1690029148, https://frenchcrown.in/cdn/shop/files/9059-KS-RPRT60_7_10414_800x.jpg?v=1690029146, https://frenchcrown.in/cdn/shop/files/9059-KS-RPRT60_8_10414_800x.jpg?v=1690029147, https://frenchcrown.in/cdn/shop/files/9059-KS-RPRT60_9_10414_800x.jpg?v=1690264216",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Embrace beach vibes with our Bright White and Shuttle Gray Striped with Skull Embroidered Patchwork
Premium Cotton Designer Kurta Shirt, perfect for sandy shores and sunny days! Crafted from high-
quality premium cotton, this kurta shirt offers both comfort and style. The dynamic combination of
bright white and shuttle gray stripes, adorned with skull embroidered patchwork, creates a
captivating and trendy look. Elevate your beach style with this unique and fashionable kurta shirt,
perfect for expressing your individuality and embracing a laid-back yet chic beach-ready look.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttonsPoplin weave:  Tightly woven fabric with a very simple over-under
weave and very little sheen, which makes it nice and professional. Poplins are great for guys
looking for as little texture as possible in their fabrics. They are generally a thinner, lighter
and Breathable fabric.Medium weight fabric, Made for all climates.
Poplin weave:  Tightly woven fabric with a very simple over-under weave and very little sheen, which
makes it nice and professional. Poplins are great for guys looking for as little texture as possible
in their fabrics. They are generally a thinner, lighter and Breathable fabric.
Medium weight fabric, Made for all climates.",1690029147
Carolina Blue Hand Stitched Royal Oxford Designer Shirt,"2,497",Frenchcrown," Story Embrace contemporary elegance with our Carolina Blue Hand Stitched Royal Oxford Designer
Shirt, featuring a trendy button-down collar! Meticulously crafted from high-quality durable fabric,
this shirt offers both sophistication and modern flair. The serene Carolina blue hue exudes a sense
of refined charm, making it a versatile and fashionable addition to your wardrobe. Elevate your
style effortlessly with this trendy hand-stitched masterpiece, perfect for expressing your
individuality and embracing a chic and fashion-forward look.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/8162-BD-EO139_1_10413_360x.jpg?v=1690029141, https://frenchcrown.in/cdn/shop/files/8162-BD-EO139_1_10413_800x.jpg?v=1690029141, https://frenchcrown.in/cdn/shop/files/8162-BD-EO139_2_10413_800x.jpg?v=1690029140, https://frenchcrown.in/cdn/shop/files/8162-BD-EO139_4_10413_800x.jpg?v=1690029138, https://frenchcrown.in/cdn/shop/files/8162-BD-EO139_5_10413_800x.jpg?v=1690029140, https://frenchcrown.in/cdn/shop/files/8162-BD-EO139_6_10413_800x.jpg?v=1690029139, https://frenchcrown.in/cdn/shop/files/8162-BD-EO139_7_10413_800x.jpg?v=1690029139, https://frenchcrown.in/cdn/shop/files/8162-BD-EO139_8_10413_800x.jpg?v=1690029141, https://frenchcrown.in/cdn/shop/files/8162-BD-EO139_9_10413_800x.jpg?v=1690264214",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Embrace contemporary elegance with our Carolina Blue Hand Stitched Royal Oxford Designer Shirt,
featuring a trendy button-down collar! Meticulously crafted from high-quality durable fabric, this
shirt offers both sophistication and modern flair. The serene Carolina blue hue exudes a sense of
refined charm, making it a versatile and fashionable addition to your wardrobe. Elevate your style
effortlessly with this trendy hand-stitched masterpiece, perfect for expressing your individuality
and embracing a chic and fashion-forward look.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Oxford weave:  Oxford textiles contain very fine textures and a weight that is just slightly heavier
than average. The basket type of weaving gives the fabric durable and breathable properties. The
fabric is a good resistance to abrasion and chemical agents. The more you wear and wash them, the
softer and softer they get. Last a lifetime while still wearing comfortably.
Medium weight fabric. Made for all climates.",1690029141
Bright White Hand Painted Dobby Textured Premium Giza Cotton Designer Shirt,"2,497",Frenchcrown," Story Elevate your style with our Bright White Hand Painted Dobby Textured Premium Giza Cotton
Designer Shirt, featuring a classic button-down collar and an exquisite hand-painted design on and
near the collar! Crafted from the finest Giza cotton, this shirt offers both comfort and
sophistication. The textured pattern adds a touch of refinement, while the hand-painted design near
the collar showcases artistic flair. Stand out with confidence in this luxurious and versatile
masterpiece that guarantees a polished and fashion-forward look.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/6228-BD-BLK-ART01_1_10412_360x.jpg?v=1690188802, https://frenchcrown.in/cdn/shop/files/6228-BD-BLK-ART01_1_10412_800x.jpg?v=1690188802, https://frenchcrown.in/cdn/shop/files/6228-BD-BLK-ART01_2_10412_800x.jpg?v=1690188802, https://frenchcrown.in/cdn/shop/files/6228-BD-BLK-ART01_4_10412_800x.jpg?v=1690188804, https://frenchcrown.in/cdn/shop/files/6228-BD-BLK-ART01_5_10412_800x.jpg?v=1690188801, https://frenchcrown.in/cdn/shop/files/6228-BD-BLK-ART01_6_10412_800x.jpg?v=1690188802, https://frenchcrown.in/cdn/shop/files/6228-BD-BLK-ART01_7_10412_800x.jpg?v=1690188801, https://frenchcrown.in/cdn/shop/files/6228-BD-BLK-ART01_8_10412_800x.jpg?v=1690188800, https://frenchcrown.in/cdn/shop/files/6228-BD-BLK-ART01_10_10412_800x.jpg?v=1690264209",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Elevate your style with our Bright White Hand Painted Dobby Textured Premium Giza Cotton Designer
Shirt, featuring a classic button-down collar and an exquisite hand-painted design on and near the
collar! Crafted from the finest Giza cotton, this shirt offers both comfort and sophistication. The
textured pattern adds a touch of refinement, while the hand-painted design near the collar showcases
artistic flair. Stand out with confidence in this luxurious and versatile masterpiece that
guarantees a polished and fashion-forward look.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Dobby weave; Requiring a special loom attachment, have small, geometric, textured, frequently
repeated woven-in designs.
Medium weight fabric. Made for all climates.",1690188802
Bright White Hand Painted Super Soft Premium Cotton Designer Shirt,"3,997",Frenchcrown," Story Make a fashion statement with our Bright White Hand Painted Super Soft Premium Cotton
Designer Shirt! Meticulously crafted from premium cotton, this shirt offers unmatched comfort and
style. The hand-painted design adds a touch of artistic flair, making it a standout and versatile
addition to your wardrobe. Elevate your look with this unique masterpiece, perfect for expressing
your individuality and embracing a fashion-forward style.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_1_10411_360x.jpg?v=1690188690, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_1_10411_800x.jpg?v=1690188690, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_2_10411_800x.jpg?v=1690188689, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_4_10411_800x.jpg?v=1690188691, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_5_10411_800x.jpg?v=1690188690, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_6_10411_800x.jpg?v=1690188688, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_7_10411_800x.jpg?v=1690188689, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_8_10411_800x.jpg?v=1690188688, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_9_10411_800x.jpg?v=1690188687, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_10_10411_800x.jpg?v=1690188688, https://frenchcrown.in/cdn/shop/files/6092-OS-P325-ART_11_10411_800x.jpg?v=1690264206",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Make a fashion statement with our Bright White Hand Painted Super Soft Premium Cotton Designer
Shirt! Meticulously crafted from premium cotton, this shirt offers unmatched comfort and style. The
hand-painted design adds a touch of artistic flair, making it a standout and versatile addition to
your wardrobe. Elevate your look with this unique masterpiece, perfect for expressing your
individuality and embracing a fashion-forward style.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1690188690
Bright White Hand Painted Royal Oxford Designer Shirt,"2,497",Frenchcrown," Story Elevate your style with our Bright White Hand Painted Royal Oxford Designer Shirt, featuring
a sleek mandarin collar and concealed plackets! Crafted to perfection, this shirt exudes both
sophistication and modernity. The hand-painted design adds a touch of artistic flair, making it a
standout and versatile addition to your wardrobe.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_1_10410_360x.jpg?v=1690188106, https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_1_10410_800x.jpg?v=1690188106, https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_2_10410_800x.jpg?v=1690188107, https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_4_10410_800x.jpg?v=1690188105, https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_5_10410_800x.jpg?v=1690188106, https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_6_10410_800x.jpg?v=1690188108, https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_7_10410_800x.jpg?v=1690188108, https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_8_10410_800x.jpg?v=1690188106, https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_9_10410_800x.jpg?v=1690188108, https://frenchcrown.in/cdn/shop/files/9041-WOC-P297-ART_10_10410_800x.jpg?v=1690264203",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Elevate your style with our Bright White Hand Painted Royal Oxford Designer Shirt, featuring a sleek
mandarin collar and concealed plackets! Crafted to perfection, this shirt exudes both sophistication
and modernity. The hand-painted design adds a touch of artistic flair, making it a standout and
versatile addition to your wardrobe.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Oxford weave:  Oxford textiles contain very fine textures and a weight that is just slightly heavier
than average. The basket type of weaving gives the fabric durable and breathable properties. The
fabric is a good resistance to abrasion and chemical agents. The more you wear and wash them, the
softer and softer they get. Last a lifetime while still wearing comfortably.
Medium weight fabric. Made for all climates.",1690188106
Bright White Tiger Hand Painted Dobby Textured Premium Giza Cotton Designer Shirt,"2,997",Frenchcrown," Story Make a fierce and bold statement with our Bright White Tiger Hand Painted Dobby Textured
Premium Giza Cotton Designer Shirt! Crafted from the finest Giza cotton, this shirt offers both
comfort and style. The textured pattern adds a touch of sophistication to the classic bright white
hue, while the hand-painted tiger design creates a captivating and eye-catching look. Elevate your
wardrobe with this unique and artistic masterpiece, perfect for expressing your individuality and
embracing a fashion-forward style. Stand out with confidence in this luxurious and versatile
designer shirt that guarantees a fierce and fashionable look.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/6114-CA-ART_1_10409_360x.jpg?v=1690188023, https://frenchcrown.in/cdn/shop/files/6114-CA-ART_1_10409_800x.jpg?v=1690188023, https://frenchcrown.in/cdn/shop/files/6114-CA-ART_2_10409_800x.jpg?v=1690188022, https://frenchcrown.in/cdn/shop/files/6114-CA-ART_4_10409_800x.jpg?v=1690188023, https://frenchcrown.in/cdn/shop/files/6114-CA-ART_5_10409_800x.jpg?v=1690188024, https://frenchcrown.in/cdn/shop/files/6114-CA-ART_6_10409_800x.jpg?v=1690188025, https://frenchcrown.in/cdn/shop/files/6114-CA-ART_7_10409_800x.jpg?v=1690188024, https://frenchcrown.in/cdn/shop/files/6114-CA-ART_8_10409_800x.jpg?v=1690188022, https://frenchcrown.in/cdn/shop/files/6114-CA-ART_9_10409_800x.jpg?v=1690264201",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Make a fierce and bold statement with our Bright White Tiger Hand Painted Dobby Textured Premium
Giza Cotton Designer Shirt! Crafted from the finest Giza cotton, this shirt offers both comfort and
style. The textured pattern adds a touch of sophistication to the classic bright white hue, while
the hand-painted tiger design creates a captivating and eye-catching look. Elevate your wardrobe
with this unique and artistic masterpiece, perfect for expressing your individuality and embracing a
fashion-forward style. Stand out with confidence in this luxurious and versatile designer shirt that
guarantees a fierce and fashionable look.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Dobby weave; Requiring a special loom attachment, have small, geometric, textured, frequently
repeated woven-in designs.
Medium weight fabric. Made for all climates.",1690188023
Bright White with Faded Blue Striped Premium Cotton Shirt,"1,997",Frenchcrown," Story Embrace classic sophistication with a modern twist in our Bright White with Faded Blue
Striped Premium Cotton Shirt, featuring a button-down collar! Crafted from high-quality premium
cotton, this shirt offers both comfort and style. The timeless combination of bright white with
faded blue stripes exudes a sense of refined charm. The button-down collar adds a touch of modernity
and versatility to this wardrobe essential. Elevate your style effortlessly with this classic yet
contemporary masterpiece, perfect for both formal events and casual outings.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/10408-BD_1_360x.jpg?v=1690029116, https://frenchcrown.in/cdn/shop/files/10408-BD_1_800x.jpg?v=1690029116, https://frenchcrown.in/cdn/shop/files/10408-BD_2_800x.jpg?v=1690029115, https://frenchcrown.in/cdn/shop/files/10408-BD_4_800x.jpg?v=1690029113, https://frenchcrown.in/cdn/shop/files/10408-BD_5_800x.jpg?v=1690029114, https://frenchcrown.in/cdn/shop/files/10408-BD_6_800x.jpg?v=1690029113, https://frenchcrown.in/cdn/shop/files/10408-BD_7_800x.jpg?v=1690029116, https://frenchcrown.in/cdn/shop/files/10408-BD_8_800x.jpg?v=1690029116, https://frenchcrown.in/cdn/shop/files/10408-BD_9_800x.jpg?v=1690263806",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Embrace classic sophistication with a modern twist in our Bright White with Faded Blue Striped
Premium Cotton Shirt, featuring a button-down collar! Crafted from high-quality premium cotton, this
shirt offers both comfort and style. The timeless combination of bright white with faded blue
stripes exudes a sense of refined charm. The button-down collar adds a touch of modernity and
versatility to this wardrobe essential. Elevate your style effortlessly with this classic yet
contemporary masterpiece, perfect for both formal events and casual outings.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttonsPoplin weave:  Tightly woven fabric with a very simple over-under
weave and very little sheen, which makes it nice and professional. Poplins are great for guys
looking for as little texture as possible in their fabrics. They are generally a thinner, lighter
and Breathable fabric.Medium weight fabric, Made for all climates.
Poplin weave:  Tightly woven fabric with a very simple over-under weave and very little sheen, which
makes it nice and professional. Poplins are great for guys looking for as little texture as possible
in their fabrics. They are generally a thinner, lighter and Breathable fabric.
Medium weight fabric, Made for all climates.",1690029116
Bright White and Porcelain Blue Pinstriped with Funky Printed Royal Oxford Designer Shirt,"2,297",Frenchcrown," Story Step into contemporary elegance with our Bright White and Porcelain Blue Pinstriped with
Funky Printed Royal Oxford Designer Shirt! Crafted from high-quality durable fabric, this shirt
offers both sophistication and creativity. The dynamic combination of bright white and porcelain
blue pinstripes, coupled with the funky printed design at the back, creates an eye-catching and
modern ensemble. Elevate your wardrobe with this unique masterpiece, perfect for expressing your
individuality and embracing a fashionable and versatile style.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/files/6633-RPRT59_1_10407_360x.jpg?v=1690029114, https://frenchcrown.in/cdn/shop/files/6633-RPRT59_1_10407_800x.jpg?v=1690029114, https://frenchcrown.in/cdn/shop/files/6633-RPRT59_2_10407_800x.jpg?v=1690029115, https://frenchcrown.in/cdn/shop/files/6633-RPRT59_4_10407_800x.jpg?v=1690029116, https://frenchcrown.in/cdn/shop/files/6633-RPRT59_5_10407_800x.jpg?v=1690029116, https://frenchcrown.in/cdn/shop/files/6633-RPRT59_6_10407_800x.jpg?v=1690029114, https://frenchcrown.in/cdn/shop/files/6633-RPRT59_7_10407_800x.jpg?v=1690029116, https://frenchcrown.in/cdn/shop/files/6633-RPRT59_8_10407_800x.jpg?v=1690029117, https://frenchcrown.in/cdn/shop/files/6633-RPRT59_9_10407_800x.jpg?v=1690263804",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Step into contemporary elegance with our Bright White and Porcelain Blue Pinstriped with Funky
Printed Royal Oxford Designer Shirt! Crafted from high-quality durable fabric, this shirt offers
both sophistication and creativity. The dynamic combination of bright white and porcelain blue
pinstripes, coupled with the funky printed design at the back, creates an eye-catching and modern
ensemble. Elevate your wardrobe with this unique masterpiece, perfect for expressing your
individuality and embracing a fashionable and versatile style.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Oxford weave:  Oxford textiles contain very fine textures and a weight that is just slightly heavier
than average. The basket type of weaving gives the fabric durable and breathable properties. The
fabric is a good resistance to abrasion and chemical agents. The more you wear and wash them, the
softer and softer they get. Last a lifetime while still wearing comfortably.
Medium weight fabric. Made for all climates.",1690029114
