title,price,brand,story_description,category,sub_category,image_urls,size_title,size,description,id
Tan Brown with Jade Black Buckle Leather Free Lightweight Handcrafted Belt,"1,697",Frenchcrown," Story Make a distinct style statement by buckling up this stylish casual belt from French Crown.
This leather-free belt comes with a metallic frame style black buckle closure and is sure to last
for a long time. This belt is all you need to elevate your smart casual ensemble.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT-105_1_360x.jpg?v=1671619557, https://frenchcrown.in/cdn/shop/products/BT-105_1_800x.jpg?v=1671619557, https://frenchcrown.in/cdn/shop/products/BT-105_2_800x.jpg?v=1671619560, https://frenchcrown.in/cdn/shop/products/BT-105_4_800x.jpg?v=1671620230, https://frenchcrown.in/cdn/shop/products/BT-105_5_800x.jpg?v=1671620230, https://frenchcrown.in/cdn/shop/products/BT-105_6_800x.jpg?v=1671620230, https://frenchcrown.in/cdn/shop/products/BT-105_7_800x.jpg?v=1671620230",Select Size,28|30|32|34|36|38|40|42,"Make a distinct style statement by buckling up this stylish casual belt from French Crown. This
leather-free belt comes with a metallic frame style black buckle closure and is sure to last for a
long time. This belt is all you need to elevate your smart casual ensemble.",1671619557
Silver Metallic with Golden Shiny Box Buckle with Jade Black and Brown Leather Free Handcrafted Reversible Belt,"1,697",Frenchcrown," Story This reversible belt with movable box buckle by French Crown adds style to your everyday
fashion. This belt is made without harming any animal and is perfect to wear on any occasion,
whether you are heading for an after-work party or an official meeting. The belt is made using
premium material that looks just like real leather and features a matt black finish with a shiny
silver buckle, which elevates its look.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT-74_1_360x.jpg?v=1671172850, https://frenchcrown.in/cdn/shop/products/BT-74_1_800x.jpg?v=1671172850, https://frenchcrown.in/cdn/shop/products/BT-74_2_800x.jpg?v=1671172849, https://frenchcrown.in/cdn/shop/products/BT-74_4_800x.jpg?v=1671172848, https://frenchcrown.in/cdn/shop/products/BT-74_5_800x.jpg?v=1671172847, https://frenchcrown.in/cdn/shop/products/BT-74_6_800x.jpg?v=1671172848, https://frenchcrown.in/cdn/shop/products/BT-74_7_800x.jpg?v=1671172850, https://frenchcrown.in/cdn/shop/products/BT-74_8_copy_800x.jpg?v=1671172851, https://frenchcrown.in/cdn/shop/products/BT-74_9_800x.jpg?v=1671172847, https://frenchcrown.in/cdn/shop/products/BT-74_10_800x.jpg?v=1671172849",Select Size,28|30|32|34|36|38|40|42,"This reversible belt with movable box buckle by French Crown adds style to your everyday fashion.
This belt is made without harming any animal and is perfect to wear on any occasion, whether you are
heading for an after-work party or an official meeting. The belt is made using premium material that
looks just like real leather and features a matt black finish with a shiny silver buckle, which
elevates its look.",1671172850
Tan Brown with Metallic Buckle Leather Free Lightweight Handcrafted Belt,"1,697",Frenchcrown," Story Make a distinct style statement by buckling up this stylish casual belt from French Crown.
This leather-free belt comes with a metallic frame style buckle closure and is sure to last for a
long time. This belt is all you need to elevate your smart casual ensemble.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT-107_1_360x.jpg?v=1671688554, https://frenchcrown.in/cdn/shop/products/BT-107_1_800x.jpg?v=1671688554, https://frenchcrown.in/cdn/shop/products/BT-107_2_800x.jpg?v=1671688555, https://frenchcrown.in/cdn/shop/products/BT-107_4_800x.jpg?v=1671688555, https://frenchcrown.in/cdn/shop/products/BT-107_5_800x.jpg?v=1671688558, https://frenchcrown.in/cdn/shop/products/BT-107_6_800x.jpg?v=1671688580, https://frenchcrown.in/cdn/shop/products/BT-107_7_800x.jpg?v=1671688580",Select Size,28|30|32|34|36|38|40|42,"Make a distinct style statement by buckling up this stylish casual belt from French Crown. This
leather-free belt comes with a metallic frame style buckle closure and is sure to last for a long
time. This belt is all you need to elevate your smart casual ensemble.",1671688554
Metallic Black and Silver Buckle with Jade Black and Brown Leather Free Handcrafted Reversible Belt,"1,597",Frenchcrown," Story With this classic belt, you effortlessly get an elegant ensemble. It is made of a non-leather
material and has a lustrous appearance. The corresponding metallic shiny buckle completes the
design, giving it a refined and urbane touch.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT-83_1_360x.jpg?v=1671172923, https://frenchcrown.in/cdn/shop/products/BT-83_1_800x.jpg?v=1671172923, https://frenchcrown.in/cdn/shop/products/BT-83_2_800x.jpg?v=1671172924, https://frenchcrown.in/cdn/shop/products/BT-83_4_800x.jpg?v=1671172923, https://frenchcrown.in/cdn/shop/products/BT-83_5_800x.jpg?v=1671172925, https://frenchcrown.in/cdn/shop/products/BT-83_6_800x.jpg?v=1671172922, https://frenchcrown.in/cdn/shop/products/BT-83_7_800x.jpg?v=1671172926, https://frenchcrown.in/cdn/shop/products/BT-83_8_800x.jpg?v=1671172924, https://frenchcrown.in/cdn/shop/products/BT-83_9_800x.jpg?v=1671172925, https://frenchcrown.in/cdn/shop/products/BT-83_10_800x.jpg?v=1671172923",Select Size,28|30|32|34|36|38|40|42,"With this classic belt, you effortlessly get an elegant ensemble. It is made of a non-leather
material and has a lustrous appearance. The corresponding metallic shiny buckle completes the
design, giving it a refined and urbane touch.",1671172923
Jade Black Vegan Leather Lightweight Belt,547,Frenchcrown," Story Skilled craftsmanship and timeless style define this Jade Black Vegan Leather Belt. With
clean, sober lines and a square Italian silvertone buckle, this belt is an elegant way to complete
any outfit. Handcrafted from Faux and stylishly shaped, this vegan men’s belt will make your daytime
accessorizing easier and your everyday life a lot lighter! .It can be worn with Formal Pant for
business or because of bigger handmade stitches you can wear it casually with jeans also.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT03-_1_360x.jpg?v=1656504677, https://frenchcrown.in/cdn/shop/products/BT03-_1_800x.jpg?v=1656504677, https://frenchcrown.in/cdn/shop/products/BT03-_2_800x.jpg?v=1631529950, https://frenchcrown.in/cdn/shop/products/BT03-_3_800x.jpg?v=1651661740, https://frenchcrown.in/cdn/shop/products/BT03-_4_800x.jpg?v=1651661740, https://frenchcrown.in/cdn/shop/products/BT03-_5_800x.jpg?v=1651661740, https://frenchcrown.in/cdn/shop/products/2a6256a4975647318d60c978a12dd0e5.thumbnail.0000000_800x.jpg?v=1614171360, https://frenchcrown.in/cdn/shop/products/5ae0f8d56fc44b5a852c2b6ecc5b7bdd.thumbnail.0000000_800x.jpg?v=1614171370",Select Size,28|30|32|34|36|38|40|42,"Skilled craftsmanship and timeless style define this Jade Black Vegan Leather Belt. With clean,
sober lines and a square Italian silvertone buckle, this belt is an elegant way to complete any
outfit. Handcrafted from Faux and stylishly shaped, this vegan men’s belt will make your daytime
accessorizing easier and your everyday life a lot lighter! .It can be worn with Formal Pant for
business or because of bigger handmade stitches you can wear it casually with jeans also.",1656504677
Metallic Black Buckle with Jade Black and Brown Leather Free Handcrafted Reversible Belt,"1,697",Frenchcrown," Story With this classic belt, you effortlessly get an elegant ensemble. It is made of a non-leather
material and has a lustrous appearance. The corresponding metallic shiny buckle completes the
design, giving it a refined and urbane touch.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT-82_1_360x.jpg?v=1671172917, https://frenchcrown.in/cdn/shop/products/BT-82_1_800x.jpg?v=1671172917, https://frenchcrown.in/cdn/shop/products/BT-82_2_800x.jpg?v=1671172916, https://frenchcrown.in/cdn/shop/products/BT-82_4_800x.jpg?v=1671173394, https://frenchcrown.in/cdn/shop/products/BT-82_5_800x.jpg?v=1671173394, https://frenchcrown.in/cdn/shop/products/BT-82_6_800x.jpg?v=1671173394, https://frenchcrown.in/cdn/shop/products/BT-82_7_800x.jpg?v=1671173394, https://frenchcrown.in/cdn/shop/products/BT-82_8_800x.jpg?v=1671173394, https://frenchcrown.in/cdn/shop/products/BT-82_9_800x.jpg?v=1671173394, https://frenchcrown.in/cdn/shop/products/BT-82_10_800x.jpg?v=1671173394",Select Size,28|30|32|34|36|38|40|42,"With this classic belt, you effortlessly get an elegant ensemble. It is made of a non-leather
material and has a lustrous appearance. The corresponding metallic shiny buckle completes the
design, giving it a refined and urbane touch.",1671172917
Dark Brown Vegan Leather Lightweight Belt,597,Frenchcrown," Story Skilled craftsmanship and timeless style define this Dark Brown Vegan Leather Belt. With
clean, sober lines and a square Italian silvertone buckle, this belt is an elegant way to complete
any outfit. Handcrafted from Faux and stylishly shaped, this vegan men’s belt will make your daytime
accessorizing easier and your everyday life a lot lighter! .It can be worn with Formal Pant for
business or because of bigger handmade stitches you can wear it casually with jeans also.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT02-_1_360x.jpg?v=1656504635, https://frenchcrown.in/cdn/shop/products/BT02-_1_800x.jpg?v=1656504635, https://frenchcrown.in/cdn/shop/products/BT02-_2_800x.jpg?v=1631529874, https://frenchcrown.in/cdn/shop/products/BT02-_3_800x.jpg?v=1651661742, https://frenchcrown.in/cdn/shop/products/BT02-_4_800x.jpg?v=1651661742, https://frenchcrown.in/cdn/shop/products/BT02-_5_800x.jpg?v=1651661742, https://frenchcrown.in/cdn/shop/products/bf4f8febb08a4b588a5a008282588e28.thumbnail.0000000_800x.jpg?v=1614171455, https://frenchcrown.in/cdn/shop/products/018d50f65bf1477392b7e0639c21aefd.thumbnail.0000000_800x.jpg?v=1614171446",Select Size,28|30|32|34|36|38|40|42,"Skilled craftsmanship and timeless style define this DarkBrown Vegan Leather Belt.With clean, sober
lines and a square Italian silvertone buckle, this belt is an elegant way to complete any outfit.
Handcrafted from Faux and stylishly shaped, this vegan men’s belt will make your daytime
accessorizing easier and your everyday life a lot lighter!.It can be worn with Formal Pant for
business or because of bigger handmade stitches you can wear it casually with jeans also.",1656504635
Black with Silver Shiny Buckle Jade Black and Brown Leather Free Handcrafted Reversible Belt,"1,597",Frenchcrown," Story Add a vibe of sophistication to your look by wearing this reversible belt from French Crown.
It is graced up with shiny metallic blackish with silver frame buckle which moves back and forth.
Tuck in your shirt and buckle up to make your appearance look more appealing.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT-81_1_360x.jpg?v=1671172907, https://frenchcrown.in/cdn/shop/products/BT-81_1_800x.jpg?v=1671172907, https://frenchcrown.in/cdn/shop/products/BT-81_2_800x.jpg?v=1671172908, https://frenchcrown.in/cdn/shop/products/BT-81_4_800x.jpg?v=1671172907, https://frenchcrown.in/cdn/shop/products/BT-81_5_800x.jpg?v=1671172907, https://frenchcrown.in/cdn/shop/products/BT-81_6_800x.jpg?v=1671172907, https://frenchcrown.in/cdn/shop/products/BT-81_7_800x.jpg?v=1671172908, https://frenchcrown.in/cdn/shop/products/BT-81_8_800x.jpg?v=1671172909, https://frenchcrown.in/cdn/shop/products/BT-81_9_800x.jpg?v=1671172909, https://frenchcrown.in/cdn/shop/products/BT-81_10_800x.jpg?v=1671172910",Select Size,28|30|32|34|36|38|40|42,"Add a vibe of sophistication to your look by wearing this reversible belt from French Crown. It is
graced up with shiny metallic blackish with silver frame buckle which moves back and forth. Tuck in
your shirt and buckle up to make your appearance look more appealing.",1671172907
Jade Black Double Handmade Stitched Crocodile Skin Textured Vegan Leather Belt,697,Frenchcrown," Story Premium vegan leather Belt with Handmade Stitches that adds elegance to your style statement.
If you are committed to protecting animal life and dignity, go for vegan leather only. Skilled
craftsmanship and timeless style define this Black Vegan Leather Belt. With clean and sober Pattern,
this belt is an elegant way to complete any outfit. Handcrafted from Vegan leather and stylishly
shaped, this vegan men’s belt will make your daytime accessorizing easier and your everyday life a
lot lighter! It can be worn with Formal Pant for business or because of handmade stitches and
texture you can wear it casually with jeans also.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT21-_1_360x.jpg?v=1656504892, https://frenchcrown.in/cdn/shop/products/BT21-_1_800x.jpg?v=1656504892, https://frenchcrown.in/cdn/shop/products/BT21-_2_800x.jpg?v=1629739428, https://frenchcrown.in/cdn/shop/products/BT21-_6_800x.jpg?v=1651660371, https://frenchcrown.in/cdn/shop/products/BT21-_4_800x.jpg?v=1651660371, https://frenchcrown.in/cdn/shop/products/BT21-_5_800x.jpg?v=1651660371, https://frenchcrown.in/cdn/shop/products/d5e48173e3234b879f506037fad78d5b.thumbnail.0000000_800x.jpg?v=1629739469, https://frenchcrown.in/cdn/shop/products/716e1f6e10b0426c8d972063ec27bb9a.thumbnail.0000000_800x.jpg?v=1629739467",Select Size,28|30|32|34|36|38|40|42,"Premium vegan leather Belt with Handmade Stitches that adds elegance to your style statement. If you
are committed to protecting animal life and dignity, go for vegan leather only. Skilled
craftsmanship and timeless style define thisBlack Vegan Leather Belt.With clean and sober Pattern,
this belt is an elegant way to complete any outfit. Handcrafted from Vegan leather and stylishly
shaped, this vegan men’s belt will make your daytime accessorizing easier and your everyday life a
lot lighter! It can be worn with Formal Pant for business or because of handmade stitches and
texture you can wear it casually with jeans also.",1656504892
Silver Metallic Shiny Buckle with Jade Black and Brown Leather Free Handcrafted Reversible Belt,"1,597",Frenchcrown," Story Add a vibe of sophistication to your look by wearing this reversible belt from French Crown.
It is graced up with a shiny metallic silver frame buckle which moves back and forth. Tuck in your
shirt and buckle up to make your appearance look more appealing.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT-78_1_360x.jpg?v=1671172876, https://frenchcrown.in/cdn/shop/products/BT-78_1_800x.jpg?v=1671172876, https://frenchcrown.in/cdn/shop/products/BT-78_2_800x.jpg?v=1671172878, https://frenchcrown.in/cdn/shop/products/BT-78_4_800x.jpg?v=1671172878, https://frenchcrown.in/cdn/shop/products/BT-78_5_800x.jpg?v=1671172877, https://frenchcrown.in/cdn/shop/products/BT-78_6_800x.jpg?v=1671172876, https://frenchcrown.in/cdn/shop/products/BT-78_7_800x.jpg?v=1671172880, https://frenchcrown.in/cdn/shop/products/BT-78_8_800x.jpg?v=1671172876, https://frenchcrown.in/cdn/shop/products/BT-78_9_800x.jpg?v=1671172877, https://frenchcrown.in/cdn/shop/products/BT-78_10_800x.jpg?v=1671172879",Select Size,28|30|32|34|36|38|40|42,"Add a vibe of sophistication to your look by wearing this reversible belt from French Crown. It is
graced up with a shiny metallic silver frame buckle which moves back and forth. Tuck in your shirt
and buckle up to make your appearance look more appealing.",1671172876
Jade Black Vegan Leather Handcrafted Belt,547,Frenchcrown," Story Premium vegan leather Belt with Subtle sheen that adds elegance to your style statement. If
you are committed to protecting animal life and dignity, go for vegan leather only. Skilled
craftsmanship and timeless style define this Black Vegan Leather Belt. With clean and sober Pattern,
this belt is an elegant way to complete any outfit. Handcrafted from Vegan leather and stylishly
shaped, this vegan men’s belt will make your daytime accessorizing easier and your everyday life a
lot lighter! It can be worn with Formal Pant.",Men’s,Men’s Belts,"https://frenchcrown.in/cdn/shop/products/BT07-_1_360x.jpg?v=1656504911, https://frenchcrown.in/cdn/shop/products/BT07-_1_800x.jpg?v=1656504911, https://frenchcrown.in/cdn/shop/products/BT07-_2_800x.jpg?v=1629738406, https://frenchcrown.in/cdn/shop/products/BT07-_3_800x.jpg?v=1651660485, https://frenchcrown.in/cdn/shop/products/BT07-_4_800x.jpg?v=1651660485, https://frenchcrown.in/cdn/shop/products/BT07-_5_800x.jpg?v=1651660485, https://frenchcrown.in/cdn/shop/products/413a6255cca74e7eac1f7cf950dfd41d.thumbnail.0000000_800x.jpg?v=1629738450, https://frenchcrown.in/cdn/shop/products/a799e582f4424319a1ef2ed8039fe8dc.thumbnail.0000000_800x.jpg?v=1629738442",Select Size,28|30|32|34|36|38|40|42,"Premium vegan leather Belt with Subtle sheen that adds elegance to your style statement. If you are
committed to protecting animal life and dignity, go for vegan leather only. Skilled craftsmanship
and timeless style define thisBlack Vegan Leather Belt.With clean and sober Pattern, this belt is an
elegant way to complete any outfit. Handcrafted from Vegan leather and stylishly shaped, this vegan
men’s belt will make your daytime accessorizing easier and your everyday life a lot lighter! It can
be worn with Formal Pant.",1656504911
