title,price,brand,story_description,category,sub_category,image_urls,size_title,size,description,id
French Crown Desired Al-Hawas Perfume,"1,697",Frenchcrown," Story A Potent takes on freshness, fizzes, and bursts with stylish wooden packaging that exudes a
royal vibe. Feels like an escape to the very heart of nature and quickly turns into a smooth wave of
seduction. Leave behind the stressful city rush and focus on what really matters.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-19-DESIREALHAWAS_1_360x.jpg?v=1674138436, https://frenchcrown.in/cdn/shop/products/PF-19-DESIREALHAWAS_1_800x.jpg?v=1674138436, https://frenchcrown.in/cdn/shop/products/PF-19-DESIREALHAWAS_2_800x.jpg?v=1674138436, https://frenchcrown.in/cdn/shop/products/PF-19-DESIREALHAWAS_4_800x.jpg?v=1674138436, https://frenchcrown.in/cdn/shop/products/PF-19-DESIREALHAWAS_5_800x.jpg?v=1674138436, https://frenchcrown.in/cdn/shop/products/PF-19-DESIREALHAWAS_6_800x.jpg?v=1674138436, https://frenchcrown.in/cdn/shop/products/PF-19-DESIREALHAWAS_7_800x.jpg?v=1674138436",Select Size,,"A Potent takes on freshness, fizzes, and bursts with stylish wooden packaging that exudes a royal
vibe. Feels like an escape to the very heart of nature and quickly turns into a smooth wave of
seduction. Leave behind the stressful city rush and focus on what really matters.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138436
French Crown Cool Water Perfume,"1,497",Frenchcrown," Story Calm your soul and create a jolly mood with this French Crown cool water perfume that imparts
a lasting fragrance and inspired impression with stylish wooden packaging that oozes a royal vibe.
It exudes a zesty and fresh aroma.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-13-COOLWATER_1_360x.jpg?v=1674138315, https://frenchcrown.in/cdn/shop/products/PF-13-COOLWATER_1_800x.jpg?v=1674138315, https://frenchcrown.in/cdn/shop/products/PF-13-COOLWATER_2_800x.jpg?v=1674138315, https://frenchcrown.in/cdn/shop/products/PF-13-COOLWATER_4_800x.jpg?v=1674138315, https://frenchcrown.in/cdn/shop/products/PF-13-COOLWATER_5_800x.jpg?v=1674138315, https://frenchcrown.in/cdn/shop/products/PF-13-COOLWATER_6_800x.jpg?v=1674138315, https://frenchcrown.in/cdn/shop/products/PF-13-COOLWATER_7_800x.jpg?v=1674138315",Select Size,,"Calm your soul and create a jolly mood with this French Crown cool water perfume that imparts a
lasting fragrance and inspired impression with stylish wooden packaging that oozes a royal vibe. It
exudes a zesty and fresh aroma.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138315
French Crown Charcoal Perfume,"1,297",Frenchcrown," Story Calm your soul and create a jolly mood with this French Crown charcoal perfume that imparts a
lasting fragrance and inspired impression with explosive notes of limbanol, elemi, black pepper, and
the essence of graphite. It exudes a zesty and fresh aroma.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-7-CHARCOAL_1_360x.jpg?v=1674138214, https://frenchcrown.in/cdn/shop/products/PF-7-CHARCOAL_1_800x.jpg?v=1674138214, https://frenchcrown.in/cdn/shop/products/PF-7-CHARCOAL_2_800x.jpg?v=1674138214, https://frenchcrown.in/cdn/shop/products/PF-7-CHARCOAL_4_800x.jpg?v=1674138214, https://frenchcrown.in/cdn/shop/products/PF-7-CHARCOAL_5_800x.jpg?v=1674138214, https://frenchcrown.in/cdn/shop/products/PF-7-CHARCOAL_6_800x.jpg?v=1674138214, https://frenchcrown.in/cdn/shop/products/PF-7-CHARCOAL_7_800x.jpg?v=1674138214",Select Size,,"Calm your soul and create a jolly mood with this French Crown charcoal perfume that imparts a
lasting fragrance and inspired impression with explosive notes of limbanol, elemi, black pepper, and
the essence of graphite. It exudes a zesty and fresh aroma.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138214
French Crown Signature Perfume,"1,697",Frenchcrown," Story Owning a good perfume is mandatory for every contemporary man. Someone who smells good is
known to be more likely to attract positive attention, while exuding a sense of confidence and
sophistication. Designed to enhance a man’s natural scent, this perfume gives out a classy and
powerful aroma. It typically contains a mix of essential oils and other aromatic compounds, with
each scent unique to an individual’s personality. Apply your selected scent to pulse points and
exposed sections of skin, such as the neck or wrists, for a lasting effect throughout the day.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-14-SIGNATURE_1_360x.jpg?v=1674138336, https://frenchcrown.in/cdn/shop/products/PF-14-SIGNATURE_1_800x.jpg?v=1674138336, https://frenchcrown.in/cdn/shop/products/PF-14-SIGNATURE_2_800x.jpg?v=1674138336, https://frenchcrown.in/cdn/shop/products/PF-14-SIGNATURE_4_800x.jpg?v=1674138336, https://frenchcrown.in/cdn/shop/products/PF-14-SIGNATURE_5_800x.jpg?v=1674138336, https://frenchcrown.in/cdn/shop/products/PF-14-SIGNATURE_6_800x.jpg?v=1674138336, https://frenchcrown.in/cdn/shop/products/PF-14-SIGNATURE_7_800x.jpg?v=1674138336",Select Size,,"Owning a good perfume is mandatory for every contemporary man. Someone who smells good is known to
be more likely to attract positive attention, while exuding a sense of confidence and
sophistication.Designed to enhance a man’s natural scent, this perfume gives out a classy and
powerful aroma.It typically contains a mix of essential oils and other aromatic compounds, with each
scent unique to an individual’s personality.Apply your selected scent to pulse points and exposed
sections of skin, such as the neck or wrists, for a lasting effect throughout the day.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138336
French Crown Signature and Charcoal Perfume Combo,"2,797",Frenchcrown," Story Pour yourself a brilliantly boozy concoction with this Signature and Charcoal perfume combo
from French Crown. Their intense and unique aroma for sure raises your bar. The utterly masculine
fragrance is long-lasting and strong that lets you be outlandish with ultimate sophistication.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PFC-8_1_360x.jpg?v=1674146246, https://frenchcrown.in/cdn/shop/products/PFC-8_1_800x.jpg?v=1674146246, https://frenchcrown.in/cdn/shop/products/PFC-8_2_800x.jpg?v=1674146251, https://frenchcrown.in/cdn/shop/products/PFC-8_4_800x.jpg?v=1674146250, https://frenchcrown.in/cdn/shop/products/PFC-8_5_800x.jpg?v=1674146248, https://frenchcrown.in/cdn/shop/products/PFC-8_6_800x.jpg?v=1674146246, https://frenchcrown.in/cdn/shop/products/PFC-8_7_800x.jpg?v=1674146251, https://frenchcrown.in/cdn/shop/products/PFC-8_8_800x.jpg?v=1674146247, https://frenchcrown.in/cdn/shop/products/PFC-8_9_800x.jpg?v=1674146250, https://frenchcrown.in/cdn/shop/products/PFC-8_10_800x.jpg?v=1674146245, https://frenchcrown.in/cdn/shop/products/PFC-8_11_800x.jpg?v=1674146245, https://frenchcrown.in/cdn/shop/products/PFC-8_12_800x.jpg?v=1674146248",Select Size,,"Pour yourself a brilliantly boozy concoction with this Signature and Charcoal perfume combo from
French Crown. Their intense and unique aroma for sure raises your bar. The utterly masculine
fragrance is long-lasting and strong that lets you be outlandish with ultimate sophistication.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674146246
French Crown Woody Perfume,"1,297",Frenchcrown," Story Energetic and Refreshing. Explore your villainous streak with all-new woody perfume for men
by French Crown. This new fragrance, with woody notes, keeps body odour at bay and lasts forever.
Spray it on your shoulder and cuffs and unravel your lethal personality like a true-blue villain.
The finesse of the wooden packaging gives a royal look to the product.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-6-WOODY_1_360x.jpg?v=1674138205, https://frenchcrown.in/cdn/shop/products/PF-6-WOODY_1_800x.jpg?v=1674138205, https://frenchcrown.in/cdn/shop/products/PF-6-WOODY_2_800x.jpg?v=1674138205, https://frenchcrown.in/cdn/shop/products/PF-6-WOODY_4_800x.jpg?v=1674138205, https://frenchcrown.in/cdn/shop/products/PF-6-WOODY_5_800x.jpg?v=1674138205, https://frenchcrown.in/cdn/shop/products/PF-6-WOODY_6_800x.jpg?v=1674138205, https://frenchcrown.in/cdn/shop/products/PF-6-WOODY_7_800x.jpg?v=1674138205",Select Size,,"Energetic and Refreshing. Explore your villainous streak with all-new woody perfume for men by
French Crown. This new fragrance, with woody notes, keeps body odour at bay and lasts forever. Spray
it on your shoulder and cuffs and unravel your lethal personality like a true-blue villain. The
finesse of the wooden packaging gives a royal look to the product.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138205
French Crown Woody and Gold Rust Perfume Combo,"2,347",Frenchcrown," Story Pour yourself a brilliantly boozy concoction with this woody and gold rust perfume combo from
French Crown. Their intense and unique aroma for sure raises your bar. The utterly masculine
fragrance is long-lasting and strong that lets you be outlandish with ultimate sophistication.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PFC-4_1_360x.jpg?v=1674146221, https://frenchcrown.in/cdn/shop/products/PFC-4_1_800x.jpg?v=1674146221, https://frenchcrown.in/cdn/shop/products/PFC-4_2_800x.jpg?v=1674146224, https://frenchcrown.in/cdn/shop/products/PFC-4_4_800x.jpg?v=1674146222, https://frenchcrown.in/cdn/shop/products/PFC-4_5_800x.jpg?v=1674146221, https://frenchcrown.in/cdn/shop/products/PFC-4_6_800x.jpg?v=1674146222, https://frenchcrown.in/cdn/shop/products/PFC-4_7_800x.jpg?v=1674146220, https://frenchcrown.in/cdn/shop/products/PFC-4_8_800x.jpg?v=1674146220, https://frenchcrown.in/cdn/shop/products/PFC-4_9_800x.jpg?v=1674146223, https://frenchcrown.in/cdn/shop/products/PFC-4_10_800x.jpg?v=1674146224, https://frenchcrown.in/cdn/shop/products/PFC-4_11_800x.jpg?v=1674146226, https://frenchcrown.in/cdn/shop/products/PFC-4_12_800x.jpg?v=1674146225",Select Size,,"Pour yourself a brilliantly boozy concoction with this woody and gold rust perfume combo from French
Crown. Their intense and unique aroma for sure raises your bar. The utterly masculine fragrance is
long-lasting and strong that lets you be outlandish with ultimate sophistication.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674146221
French Crown Icy Mint Perfume,"1,397",Frenchcrown," Story Calm your soul and create a jolly mood with this French Crown Icy Mint perfume that imparts a
lasting fragrance and inspired impression with stylish wooden packaging that oozes a royal vibe. It
exudes a zesty and fresh aroma.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-17-ICYMINT_1_360x.jpg?v=1674138397, https://frenchcrown.in/cdn/shop/products/PF-17-ICYMINT_1_800x.jpg?v=1674138397, https://frenchcrown.in/cdn/shop/products/PF-17-ICYMINT_2_800x.jpg?v=1674138397, https://frenchcrown.in/cdn/shop/products/PF-17-ICYMINT_4_800x.jpg?v=1674138397, https://frenchcrown.in/cdn/shop/products/PF-17-ICYMINT_5_800x.jpg?v=1674138397, https://frenchcrown.in/cdn/shop/products/PF-17-ICYMINT_6_800x.jpg?v=1674138397, https://frenchcrown.in/cdn/shop/products/PF-17-ICYMINT_7_800x.jpg?v=1674138397",Select Size,,"Calm your soul and create a jolly mood with this French Crown Icy Mint perfume that imparts a
lasting fragrance and inspired impression with stylish wooden packaging that oozes a royal vibe. It
exudes a zesty and fresh aroma.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138397
French Crown Icy Mint and Wild Forest Perfume Combo,"2,447",Frenchcrown," Story Pour yourself a brilliantly boozy concoction with this Icy Mint and Wild Forest perfume combo
from French Crown. Their intense and unique aroma for sure raises your bar. The utterly masculine
fragrance is long-lasting and strong that lets you be outlandish with ultimate sophistication.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PFC-6_1_360x.jpg?v=1674146239, https://frenchcrown.in/cdn/shop/products/PFC-6_1_800x.jpg?v=1674146239, https://frenchcrown.in/cdn/shop/products/PFC-6_2_800x.jpg?v=1674146234, https://frenchcrown.in/cdn/shop/products/PFC-6_4_800x.jpg?v=1674146237, https://frenchcrown.in/cdn/shop/products/PFC-6_5_800x.jpg?v=1674146234, https://frenchcrown.in/cdn/shop/products/PFC-6_6_800x.jpg?v=1674146238, https://frenchcrown.in/cdn/shop/products/PFC-6_7_800x.jpg?v=1674146239, https://frenchcrown.in/cdn/shop/products/PFC-6_8_800x.jpg?v=1674146241, https://frenchcrown.in/cdn/shop/products/PFC-6_9_800x.jpg?v=1674146235, https://frenchcrown.in/cdn/shop/products/PFC-6_10_800x.jpg?v=1674146242, https://frenchcrown.in/cdn/shop/products/PFC-6_11_800x.jpg?v=1674146237, https://frenchcrown.in/cdn/shop/products/PFC-6_12_800x.jpg?v=1674146242",Select Size,,"Pour yourself a brilliantly boozy concoction with this Icy Mint and Wild Forest perfume combo from
French Crown. Their intense and unique aroma for sure raises your bar. The utterly masculine
fragrance is long-lasting and strong that lets you be outlandish with ultimate sophistication.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674146239
French Crown stogy and Smokey Perfume Combo,"2,547",Frenchcrown," Story Energetic and Refreshing. Explore your villainous streak with an all-new cigar and smokey
perfume combo by French Crown. These new fragrances, with spicy and woody notes, keep body odour at
bay and last forever. Spray it on your shoulder and cuffs and unravel your lethal personality like a
true-blue villain. The finesse of the wooden packaging gives a royal look to the product.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PFC-3_1_360x.jpg?v=1674146216, https://frenchcrown.in/cdn/shop/products/PFC-3_1_800x.jpg?v=1674146216, https://frenchcrown.in/cdn/shop/products/PFC-3_2_800x.jpg?v=1674146219, https://frenchcrown.in/cdn/shop/products/PFC-3_4_800x.jpg?v=1674146221, https://frenchcrown.in/cdn/shop/products/PFC-3_5_800x.jpg?v=1674146216, https://frenchcrown.in/cdn/shop/products/PFC-3_6_800x.jpg?v=1674146218, https://frenchcrown.in/cdn/shop/products/PFC-3_7_800x.jpg?v=1674146217, https://frenchcrown.in/cdn/shop/products/PFC-3_8_800x.jpg?v=1674146215, https://frenchcrown.in/cdn/shop/products/PFC-3_9_800x.jpg?v=1674146215, https://frenchcrown.in/cdn/shop/products/PFC-3_10_800x.jpg?v=1674146218, https://frenchcrown.in/cdn/shop/products/PFC-3_11_800x.jpg?v=1674146220, https://frenchcrown.in/cdn/shop/products/PFC-3_12_800x.jpg?v=1674146219",Select Size,,"Energetic and Refreshing. Explore your villainous streak with an all-new cigar and smokey perfume
combo by French Crown. These new fragrances, with spicy and woody notes, keep body odour at bay and
last forever. Spray it on your shoulder and cuffs and unravel your lethal personality like a true-
blue villain. The finesse of the wooden packaging gives a royal look to the product.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674146216
French Crown Smokey Perfume,"1,397",Frenchcrown," Story Energetic and Refreshing. Explore your villainous streak with all-new smokey perfume for men
by French Crown. This new fragrance, with woody notes, keeps body odour at bay and lasts forever.
Spray it on your shoulder and cuffs and unravel your lethal personality like a true-blue villain.
The finesse of the wooden packaging gives a royal look to the product.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-4-SMOKEY_1_360x.jpg?v=1674138185, https://frenchcrown.in/cdn/shop/products/PF-4-SMOKEY_1_800x.jpg?v=1674138185, https://frenchcrown.in/cdn/shop/products/PF-4-SMOKEY_2_800x.jpg?v=1674138185, https://frenchcrown.in/cdn/shop/products/PF-4-SMOKEY_4_800x.jpg?v=1674138185, https://frenchcrown.in/cdn/shop/products/PF-4-SMOKEY_5_800x.jpg?v=1674138185, https://frenchcrown.in/cdn/shop/products/PF-4-SMOKEY_6_800x.jpg?v=1674138185, https://frenchcrown.in/cdn/shop/products/PF-4-SMOKEY_7_800x.jpg?v=1674138185",Select Size,,"Energetic and Refreshing. Explore your villainous streak with all-new smokey perfume for men by
French Crown. This new fragrance, with woody notes, keeps body odour at bay and lasts forever. Spray
it on your shoulder and cuffs and unravel your lethal personality like a true-blue villain. The
finesse of the wooden packaging gives a royal look to the product.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138185
French Crown Ice Cube and Jungle Perfume Combo,"2,547",Frenchcrown," Story Pour yourself a brilliantly boozy concoction with this Ice Cube and Jungle perfume combo from
French Crown. Their intense and unique aroma for sure raises your bar. The utterly masculine
fragrance is long-lasting and strong that lets you be outlandish with ultimate sophistication.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PFC-7_1_360x.jpg?v=1674146245, https://frenchcrown.in/cdn/shop/products/PFC-7_1_800x.jpg?v=1674146245, https://frenchcrown.in/cdn/shop/products/PFC-7_2_800x.jpg?v=1674146246, https://frenchcrown.in/cdn/shop/products/PFC-7_4_800x.jpg?v=1674146243, https://frenchcrown.in/cdn/shop/products/PFC-7_5_800x.jpg?v=1674146240, https://frenchcrown.in/cdn/shop/products/PFC-7_6_800x.jpg?v=1674146243, https://frenchcrown.in/cdn/shop/products/PFC-7_7_800x.jpg?v=1674146239, https://frenchcrown.in/cdn/shop/products/PFC-7_8_800x.jpg?v=1674146244, https://frenchcrown.in/cdn/shop/products/PFC-7_9_800x.jpg?v=1674146244, https://frenchcrown.in/cdn/shop/products/PFC-7_10_800x.jpg?v=1674146242, https://frenchcrown.in/cdn/shop/products/PFC-7_11_800x.jpg?v=1674146241, https://frenchcrown.in/cdn/shop/products/PFC-7_12_800x.jpg?v=1674146242",Select Size,,"Pour yourself a brilliantly boozy concoction with this Ice Cube and Jungle perfume combo from French
Crown. Their intense and unique aroma for sure raises your bar. The utterly masculine fragrance is
long-lasting and strong that lets you be outlandish with ultimate sophistication.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674146245
French Crown Ice Cube Perfume,"1,297",Frenchcrown," Story Energetic and Refreshing. Explore your villainous streak with all-new ice cube perfume for
men by French Crown. This new fragrance, with woody notes, keeps body odour at bay and lasts
forever. Spray it on your shoulder and cuffs and unravel your lethal personality like a true-blue
villain. The finesse of the wooden packaging gives a royal look to the product.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-9-ICECUBE_1_360x.jpg?v=1674138233, https://frenchcrown.in/cdn/shop/products/PF-9-ICECUBE_1_800x.jpg?v=1674138233, https://frenchcrown.in/cdn/shop/products/PF-9-ICECUBE_2_800x.jpg?v=1674138233, https://frenchcrown.in/cdn/shop/products/PF-9-ICECUBE_4_800x.jpg?v=1674138233, https://frenchcrown.in/cdn/shop/products/PF-9-ICECUBE_5_800x.jpg?v=1674138233, https://frenchcrown.in/cdn/shop/products/PF-9-ICECUBE_6_800x.jpg?v=1674138233, https://frenchcrown.in/cdn/shop/products/PF-9-ICECUBE_7_800x.jpg?v=1674138233",Select Size,,"Energetic and Refreshing. Explore your villainous streak with all-new ice cube perfume for men by
French Crown. This new fragrance, with woody notes, keeps body odour at bay and lasts forever. Spray
it on your shoulder and cuffs and unravel your lethal personality like a true-blue villain. The
finesse of the wooden packaging gives a royal look to the product.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138233
French Crown Rich Coffee Perfume,"1,897",Frenchcrown," Story A Potent take on freshness, fizzes, and bursts with stylish wooden packaging that exudes a
royal vibe. Feels like an escape to the very heart of nature and quickly turns into a smooth wave of
seduction. Leave behind the stressful city rush and focus on what really matters.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-20-RICHCOFFEE_1_360x.jpg?v=1674138457, https://frenchcrown.in/cdn/shop/products/PF-20-RICHCOFFEE_1_800x.jpg?v=1674138457, https://frenchcrown.in/cdn/shop/products/PF-20-RICHCOFFEE_2_800x.jpg?v=1674138457, https://frenchcrown.in/cdn/shop/products/PF-20-RICHCOFFEE_4_800x.jpg?v=1674138457, https://frenchcrown.in/cdn/shop/products/PF-20-RICHCOFFEE_5_800x.jpg?v=1674138457, https://frenchcrown.in/cdn/shop/products/PF-20-RICHCOFFEE_6_800x.jpg?v=1674138457, https://frenchcrown.in/cdn/shop/products/PF-20-RICHCOFFEE_7_800x.jpg?v=1674138457",Select Size,,"A Potent take on freshness, fizzes, and bursts with stylish wooden packaging that exudes a royal
vibe. Feels like an escape to the very heart of nature and quickly turns into a smooth wave of
seduction. Leave behind the stressful city rush and focus on what really matters.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138457
French Crown Rainy Soil Perfume,"1,397",Frenchcrown," Story We tell of wood and energizing fragrance carrying the spirit of masculinity and power. A new,
luxurious and elegant fragrance for the heroic personality. This classic rainy soil fragrance and
royal wooden packaging can bring back anyone to its roots.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-18-RAINYSOIL_1_360x.jpg?v=1674189488, https://frenchcrown.in/cdn/shop/products/PF-18-RAINYSOIL_1_800x.jpg?v=1674189488, https://frenchcrown.in/cdn/shop/products/PF-18-RAINYSOIL_2_800x.jpg?v=1674189488, https://frenchcrown.in/cdn/shop/products/PF-18-RAINYSOIL_3_800x.jpg?v=1674189488, https://frenchcrown.in/cdn/shop/products/PF-18-RAINYSOIL_4_800x.jpg?v=1674189488, https://frenchcrown.in/cdn/shop/products/PF-18-RAINYSOIL_5_800x.jpg?v=1674189488, https://frenchcrown.in/cdn/shop/products/PF-18-RAINYSOIL_6_800x.jpg?v=1674189488, https://frenchcrown.in/cdn/shop/products/PF-18-RAINYSOIL_7_800x.jpg?v=1674189488",Select Size,,"We tell of wood and energizing fragrance carrying the spirit of masculinity and power. A new,
luxurious and elegant fragrance for the heroic personality. This classic rainy soil fragrance and
royal wooden packaging can bring back anyone to its roots.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674189488
French Crown Rainy Soil and Rich Coffee Perfume Combo,"2,547",Frenchcrown," Story Pour yourself a brilliantly boozy concoction with this Rainy Soil and Rich Coffee perfume
combo from French Crown. Their intense and unique aroma for sure raises your bar. The utterly
masculine fragrance is long-lasting and strong that lets you be outlandish with ultimate
sophistication.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PFC-9_1_360x.jpg?v=1674146249, https://frenchcrown.in/cdn/shop/products/PFC-9_1_800x.jpg?v=1674146249, https://frenchcrown.in/cdn/shop/products/PFC-9_2_800x.jpg?v=1674146250, https://frenchcrown.in/cdn/shop/products/PFC-9_4_800x.jpg?v=1674146253, https://frenchcrown.in/cdn/shop/products/PFC-9_5_800x.jpg?v=1674146251, https://frenchcrown.in/cdn/shop/products/PFC-9_6_800x.jpg?v=1674146251, https://frenchcrown.in/cdn/shop/products/PFC-9_7_800x.jpg?v=1674146250, https://frenchcrown.in/cdn/shop/products/PFC-9_8_800x.jpg?v=1674146252, https://frenchcrown.in/cdn/shop/products/PFC-9_9_800x.jpg?v=1674146254, https://frenchcrown.in/cdn/shop/products/PFC-9_10_800x.jpg?v=1674146253, https://frenchcrown.in/cdn/shop/products/PFC-9_11_800x.jpg?v=1674146254, https://frenchcrown.in/cdn/shop/products/PFC-9_12_800x.jpg?v=1674146255",Select Size,,"Pour yourself a brilliantly boozy concoction with this Rainy Soil and Rich Coffee perfume combo from
French Crown. Their intense and unique aroma for sure raises your bar. The utterly masculine
fragrance is long-lasting and strong that lets you be outlandish with ultimate sophistication.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674146249
French Crown Shower Perfume,"1,297",Frenchcrown," Story Calm your soul and create a jolly mood with this French Crown shower perfume that imparts a
lasting fragrance and inspired impression with stylish wooden packaging that oozes a royal vibe. It
exudes a zesty and fresh aroma.",Men’s,Men’s Perfumes,"https://frenchcrown.in/cdn/shop/products/PF-12-SHOWER_1_360x.jpg?v=1674138294, https://frenchcrown.in/cdn/shop/products/PF-12-SHOWER_1_800x.jpg?v=1674138294, https://frenchcrown.in/cdn/shop/products/PF-12-SHOWER_2_800x.jpg?v=1674138294, https://frenchcrown.in/cdn/shop/products/PF-12-SHOWER_4_800x.jpg?v=1674138294, https://frenchcrown.in/cdn/shop/products/PF-12-SHOWER_5_800x.jpg?v=1674138294, https://frenchcrown.in/cdn/shop/products/PF-12-SHOWER_6_800x.jpg?v=1674138294, https://frenchcrown.in/cdn/shop/products/PF-12-SHOWER_7_800x.jpg?v=1674138294",Select Size,,"Calm your soul and create a jolly mood with this French Crown shower perfume that imparts a lasting
fragrance and inspired impression with stylish wooden packaging that oozes a royal vibe. It exudes a
zesty and fresh aroma.Designed to enhance a man’s natural scent, this perfume gives out a classy and powerful aroma.
It typically contains a mix of essential oils and other aromatic compounds, with each scent unique
to an individual’s personality.
Apply your selected scent to pulse points and exposed sections of skin, such as the neck or wrists,
for a lasting effect throughout the day.",1674138294
