title,price,story_description,category,sub_category,image_urls,size_title,size,description,id
Ebony Clay Blue Wool Rich Pant,"2,597"," Story Elevate your everyday style with the Ebony Clay Blue Wool Rich Pant. Made from premium wool,
this pant offer both comfort and sophistication. The Ebony blue hue adds a fresh twist to your
wardrobe, allowing you to effortlessly transition from office to evening outings. Pair it with a
crisp shirt and Pant or a casual sweater for a polished look.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2761_1_360x.jpg?v=1689855163, https://frenchcrown.in/cdn/shop/products/T2761_1_800x.jpg?v=1689855163, https://frenchcrown.in/cdn/shop/products/T2761_2_800x.jpg?v=1689855163, https://frenchcrown.in/cdn/shop/products/T2761_4_800x.jpg?v=1689855163, https://frenchcrown.in/cdn/shop/products/T2761_5_800x.jpg?v=1689855163, https://frenchcrown.in/cdn/shop/products/T2761_6_800x.jpg?v=1689855163, https://frenchcrown.in/cdn/shop/products/T2761_7_800x.jpg?v=1689855163, https://frenchcrown.in/cdn/shop/products/T2761_8_800x.jpg?v=1689855163",Select Size,28|30|32|34|36|38|40|42|44,"Elevate your everyday style with the Ebony Clay Blue Wool Rich Pant. Made from premium wool, this
pant offer both comfort and sophistication. The Ebony blue hue adds a fresh twist to your wardrobe,
allowing you to effortlessly transition from office to evening outings. Pair it with a crisp shirt
and Pant or a casual sweater for a polished look.",1689855163
Eclipse Maroon Premium Cotton Pant,"2,997"," Story Add a touch of sophistication to your wardrobe with this Eclipse Maroon Premium Cotton Pant.
The rich maroon hue exudes elegance, while the premium cotton fabric ensures comfort and
breathability. Versatile and stylish, this pant can be paired with a crisp shirt for a polished look
or dressed down with a casual sweater. Elevate your fashion game and make a statement with this
timeless and versatile pant.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2757_1_360x.jpg?v=1689855050, https://frenchcrown.in/cdn/shop/products/T2757_1_800x.jpg?v=1689855050, https://frenchcrown.in/cdn/shop/products/T2757_2_800x.jpg?v=1689855050, https://frenchcrown.in/cdn/shop/products/T2757_4_800x.jpg?v=1689855050, https://frenchcrown.in/cdn/shop/products/T2757_5_800x.jpg?v=1689855050, https://frenchcrown.in/cdn/shop/products/T2757_6_800x.jpg?v=1689855050, https://frenchcrown.in/cdn/shop/products/T2757_7_800x.jpg?v=1689855050, https://frenchcrown.in/cdn/shop/products/T2757_8_800x.jpg?v=1689855050",Select Size,28|30|32|34|36|38|40|42|44,"Add a touch of sophistication to your wardrobe with this Eclipse Maroon Premium Cotton Pant. The
rich maroon hue exudes elegance, while the premium cotton fabric ensures comfort and breathability.
Versatile and stylish, this pant can be paired with a crisp shirt for a polished look or dressed
down with a casual sweater. Elevate your fashion game and make a statement with this timeless and
versatile pant.",1689855050
Mirage Blue Premium Cotton Pant,"2,597"," Story Add a touch of sophistication to your wardrobe with this Mirage Blue Premium Cotton Pant. The
rich dark blue hue exudes elegance, while the premium cotton fabric ensures comfort and
breathability. Versatile and stylish, this pant can be paired with a crisp shirt for a polished look
or dressed down with a casual sweater. Elevate your fashion game and make a statement with this
timeless and versatile pant.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2759_1_360x.jpg?v=1689855104, https://frenchcrown.in/cdn/shop/products/T2759_1_800x.jpg?v=1689855104, https://frenchcrown.in/cdn/shop/products/T2759_2_800x.jpg?v=1689855104, https://frenchcrown.in/cdn/shop/products/T2759_4_800x.jpg?v=1689855104, https://frenchcrown.in/cdn/shop/products/T2759_5_800x.jpg?v=1689855104, https://frenchcrown.in/cdn/shop/products/T2759_6_800x.jpg?v=1689855104, https://frenchcrown.in/cdn/shop/products/T2759_7_800x.jpg?v=1689855104, https://frenchcrown.in/cdn/shop/products/T2759_8_800x.jpg?v=1689855104",Select Size,28|30|32|34|36|38|40|42|44,"Add a touch of sophistication to your wardrobe with this Mirage Blue Premium Cotton Pant. The rich
dark blue hue exudes elegance, while the premium cotton fabric ensures comfort and breathability.
Versatile and stylish, this pant can be paired with a crisp shirt for a polished look or dressed
down with a casual sweater. Elevate your fashion game and make a statement with this timeless and
versatile pant.",1689855104
Charade Gray Wool Rich Pant,"2,597"," Story Elevate your everyday style with the Charade Gray Wool Rich Pant. Made from premium wool,
this pant offer both comfort and sophistication. The versatile gray hue adds a fresh twist to your
wardrobe, allowing you to effortlessly transition from office to evening outings. Pair it with a
crisp shirt and Pant or a casual sweater for a polished look.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2729_1_360x.jpg?v=1689852903, https://frenchcrown.in/cdn/shop/products/T2729_1_800x.jpg?v=1689852903, https://frenchcrown.in/cdn/shop/products/T2729_2_800x.jpg?v=1689852903, https://frenchcrown.in/cdn/shop/products/T2729_4_800x.jpg?v=1689852903, https://frenchcrown.in/cdn/shop/products/T2729_5_800x.jpg?v=1689852903, https://frenchcrown.in/cdn/shop/products/T2729_6_800x.jpg?v=1689852903, https://frenchcrown.in/cdn/shop/products/T2729_7_800x.jpg?v=1689852903, https://frenchcrown.in/cdn/shop/products/T2729_8_800x.jpg?v=1689852903",Select Size,28|30|32|34|36|38|40|42|44,"Elevate your everyday style with the Charade Gray Wool Rich Pant. Made from premium wool, this pant
offer both comfort and sophistication. The versatile gray hue adds a fresh twist to your wardrobe,
allowing you to effortlessly transition from office to evening outings. Pair it with a crisp shirt
and Pant or a casual sweater for a polished look.",1689852903
Tuna Blue Wool Rich Pant,"2,997"," Story Elevate your everyday style with the Tuna Blue Wool Rich Pant. Made from premium wool, this
pant offer both comfort and sophistication. The blue hue adds a fresh twist to your wardrobe,
allowing you to effortlessly transition from office to evening outings. Pair it with a crisp shirt
and Pant or a casual sweater for a polished look.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2762_1_360x.jpg?v=1689855190, https://frenchcrown.in/cdn/shop/products/T2762_1_800x.jpg?v=1689855190, https://frenchcrown.in/cdn/shop/products/T2762_2_800x.jpg?v=1689855190, https://frenchcrown.in/cdn/shop/products/T2762_4_800x.jpg?v=1689855190, https://frenchcrown.in/cdn/shop/products/T2762_5_800x.jpg?v=1689855190, https://frenchcrown.in/cdn/shop/products/T2762_6_800x.jpg?v=1689855190, https://frenchcrown.in/cdn/shop/products/T2762_7_800x.jpg?v=1689855190",Select Size,28|30|32|34|36|38|40|42|44,"Elevate your everyday style with the Tuna Blue Wool Rich Pant. Made from premium wool, this pant
offer both comfort and sophistication. The blue hue adds a fresh twist to your wardrobe, allowing
you to effortlessly transition from office to evening outings. Pair it with a crisp shirt and Pant
or a casual sweater for a polished look.",1689855190
Zeus Black and Brandy Brown Wool Rich Designer Pant,"2,997"," Story Elevate your everyday style with the Brandy Brown and Zeus Black Wool Rich Pant. Made from
premium wool, this pant offer both comfort and sophistication. The versatile Brandy Brown and Zeus
Black hue adds a fresh twist to your wardrobe, allowing you to effortlessly transition from office
to evening outings. Pair it with a crisp shirt and Pant or a casual sweater for a polished look.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2730_1_360x.jpg?v=1689852932, https://frenchcrown.in/cdn/shop/products/T2730_1_800x.jpg?v=1689852932, https://frenchcrown.in/cdn/shop/products/T2730_2_800x.jpg?v=1689852932, https://frenchcrown.in/cdn/shop/products/T2730_4_800x.jpg?v=1689852932, https://frenchcrown.in/cdn/shop/products/T2730_5_800x.jpg?v=1689852932, https://frenchcrown.in/cdn/shop/products/T2730_6_800x.jpg?v=1689852932, https://frenchcrown.in/cdn/shop/products/T2730_7_800x.jpg?v=1689852932, https://frenchcrown.in/cdn/shop/products/T2730_8_800x.jpg?v=1689852932",Select Size,28|30|32|34|36|38|40|42|44,"Elevate your everyday style with the Brandy Brown and Zeus Black Wool Rich Pant. Made from premium
wool, this pant offer both comfort and sophistication. The versatile Brandy Brown and Zeus Black hue
adds a fresh twist to your wardrobe, allowing you to effortlessly transition from office to evening
outings. Pair it with a crisp shirt and Pant or a casual sweater for a polished look.",1689852932
Mirage Blue Wool Rich Pant,"2,597"," Story Elevate your everyday style with the Mirage blue Wool Rich Pant. Made from premium wool, this
pant offer both comfort and sophistication. The versatile blue hue adds a fresh twist to your
wardrobe, allowing you to effortlessly transition from office to evening outings. Pair it with a
crisp shirt and Pant or a casual sweater for a polished look.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2736_1_360x.jpg?v=1689853093, https://frenchcrown.in/cdn/shop/products/T2736_1_800x.jpg?v=1689853093, https://frenchcrown.in/cdn/shop/products/T2736_2_800x.jpg?v=1689853093, https://frenchcrown.in/cdn/shop/products/T2736_4_800x.jpg?v=1689853093, https://frenchcrown.in/cdn/shop/products/T2736_5_800x.jpg?v=1689853093, https://frenchcrown.in/cdn/shop/products/T2736_6_800x.jpg?v=1689853093, https://frenchcrown.in/cdn/shop/products/T2736_7_800x.jpg?v=1689853093, https://frenchcrown.in/cdn/shop/files/T2736_8_24a21de7-b0d4-4cf5-9c97-255ece1b6ce7_800x.jpg?v=1689921380, https://frenchcrown.in/cdn/shop/files/T2736_9_800x.jpg?v=1689921380, https://frenchcrown.in/cdn/shop/products/T2736_8_800x.jpg?v=1689921380",Select Size,28|30|32|34|36|38|40|42|44,"Elevate your everyday style with the Mirage blue Wool Rich Pant. Made from premium wool, this pant
offer both comfort and sophistication. The versatile blue hue adds a fresh twist to your wardrobe,
allowing you to effortlessly transition from office to evening outings. Pair it with a crisp shirt
and Pant or a casual sweater for a polished look.",1689853093
Dark Slate Blue Wool Rich Pant,"2,597"," Story Elevate your everyday style with the Dark Slate Blue Wool Rich Pant. Made from premium wool,
this pant offer both comfort and sophistication. The versatile blue hue adds a fresh twist to your
wardrobe, allowing you to effortlessly transition from office to evening outings. Pair it with a
crisp shirt and Pant or a casual sweater for a polished look.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2733_1_360x.jpg?v=1689853011, https://frenchcrown.in/cdn/shop/products/T2733_1_800x.jpg?v=1689853011, https://frenchcrown.in/cdn/shop/products/T2733_2_800x.jpg?v=1689853011, https://frenchcrown.in/cdn/shop/products/T2733_4_800x.jpg?v=1689853011, https://frenchcrown.in/cdn/shop/products/T2733_5_800x.jpg?v=1689853011, https://frenchcrown.in/cdn/shop/products/T2733_6_800x.jpg?v=1689853011, https://frenchcrown.in/cdn/shop/products/T2733_7_800x.jpg?v=1689853011, https://frenchcrown.in/cdn/shop/files/T2733_8_56318d38-9ebb-44b9-9276-5ec9cfc50fcf_800x.jpg?v=1689921050, https://frenchcrown.in/cdn/shop/files/T2733_9_800x.jpg?v=1689921050, https://frenchcrown.in/cdn/shop/products/T2733_8_800x.jpg?v=1689921050",Select Size,28|30|32|34|36|38|40|42|44,"Elevate your everyday style with the Dark Slate Blue Wool Rich Pant. Made from premium wool, this
pant offer both comfort and sophistication. The versatile blue hue adds a fresh twist to your
wardrobe, allowing you to effortlessly transition from office to evening outings. Pair it with a
crisp shirt and Pant or a casual sweater for a polished look.",1689853011
Dark Slate Green Premium Cotton Pant,"2,597"," Story Refine your style with the Dark Slate Green Premium Cotton Pant. Made from high-quality
cotton, this pant offer both comfort and versatility. The rich dark slate green color adds a touch
of sophistication to your look. Whether for a formal event or a casual outing, this pant are a
perfect choice. Pair it with a crisp shirt or a tailored blazer for a polished and stylish ensemble.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2739_1_360x.jpg?v=1689853174, https://frenchcrown.in/cdn/shop/products/T2739_1_800x.jpg?v=1689853174, https://frenchcrown.in/cdn/shop/products/T2739_2_800x.jpg?v=1689853174, https://frenchcrown.in/cdn/shop/products/T2739_4_800x.jpg?v=1689853174, https://frenchcrown.in/cdn/shop/products/T2739_5_800x.jpg?v=1689853174, https://frenchcrown.in/cdn/shop/products/T2739_6_800x.jpg?v=1689853174, https://frenchcrown.in/cdn/shop/products/T2739_7_800x.jpg?v=1689853174, https://frenchcrown.in/cdn/shop/products/T2739_8_800x.jpg?v=1689853174",Select Size,28|30|32|34|36|38|40|42|44,"Refine your style with the Dark Slate Green Premium Cotton Pant. Made from high-quality cotton, this
pant offer both comfort and versatility. The rich dark slate green color adds a touch of
sophistication to your look. Whether for a formal event or a casual outing, this pant are a perfect
choice. Pair it with a crisp shirt or a tailored blazer for a polished and stylish ensemble.",1689853174
Muesli Brown Wool Rich Pant,"2,997"," Story Elevate your everyday style with the Muesli Brown Wool Rich Pant. Made from premium wool,
this pant offer both comfort and sophistication. The versatile brown hue adds a fresh twist to your
wardrobe, allowing you to effortlessly transition from office to evening outings. Pair it with a
crisp shirt and Pant or a casual sweater for a polished look.",Men’s,Men’s Pants,"https://frenchcrown.in/cdn/shop/products/T2734_1_360x.jpg?v=1689853036, https://frenchcrown.in/cdn/shop/products/T2734_1_800x.jpg?v=1689853036, https://frenchcrown.in/cdn/shop/products/T2734_2_800x.jpg?v=1689853036, https://frenchcrown.in/cdn/shop/products/T2734_4_800x.jpg?v=1689853036, https://frenchcrown.in/cdn/shop/products/T2734_5_800x.jpg?v=1689853036, https://frenchcrown.in/cdn/shop/products/T2734_6_800x.jpg?v=1689853036, https://frenchcrown.in/cdn/shop/files/T2734_7_98a24363-ad1d-4849-bb62-d4f73d5239a3_800x.jpg?v=1689921198, https://frenchcrown.in/cdn/shop/files/T2734_8_800x.jpg?v=1689921198, https://frenchcrown.in/cdn/shop/products/T2734_7_800x.jpg?v=1689921198",Select Size,28|30|32|34|36|38|40|42|44,"Elevate your everyday style with the Muesli Brown Wool Rich Pant. Made from premium wool, this pant
offer both comfort and sophistication. The versatile brown hue adds a fresh twist to your wardrobe,
allowing you to effortlessly transition from office to evening outings. Pair it with a crisp shirt
and Pant or a casual sweater for a polished look.",1689853036
